scope,market_key,group,line,selection,n_bets,n_matches,win_rate_pct,push_rate_pct,mean_odds,median_odds,mean_p_model,mean_p_market,mean_edge,calib_bias,market_bias,flat_roi_pct,kelly_roi_pct,total_pnl_units,pnl_share_pct,turnover_units,capital_share_pct,capital_efficiency,mean_stake_frac,max_stake_frac,standalone_dd_units,standalone_dd_pct_turnover,max_win_streak,max_loss_streak,payoff_autocorr
m12_joint_hybrid_synergy,OU2.5,OverUnder,2.5,under_25,227,227,48.89867841409692,0.0,2.2512051091156615,2.1954784807688315,0.49369385645138775,0.4487525111507341,0.04494134530065356,-0.0047070723104185586,0.040234272990235076,7.884852392343555,19.076745450926445,348.7560991959689,28.139773484750087,1828.1739937932223,9.634261285640424,2.92080239994026,0.0042863106210955185,0.018577861803453444,-138.44859842400675,-7.5730537079101525,6,6,0.021212964174996324
m12_joint_hybrid_synergy,OU3.5,OverUnder,3.5,ALL,207,207,49.75845410628019,0.0,2.4511838424594874,1.6680000000000001,0.539825600757204,0.49368537670600876,0.04614022405119537,-0.04224105969440206,0.003899164356793161,-1.5450317425894864,-1.2751319132963332,-26.118156068870015,-2.1073724511535312,2048.270911936647,10.794146080390329,-0.19523290082037936,0.00497033604821218,0.024962103396407583,-232.50451131521953,-11.351257783345941,7,5,-0.07778608119936928
m12_joint_hybrid_synergy,OU3.5,OverUnder,3.5,over_35,86,86,25.581395348837212,0.0,3.731590311249682,3.62544964028777,0.301178029062023,0.27207735121948723,0.02910067784253576,-0.04536407557365091,-0.016263397731115126,-4.763051789869401,-1.7576501461860197,-7.958444829551873,-0.6421359663982007,452.7889037998348,2.3861441095084936,-0.2691103038745091,0.002697855937561838,0.008232407329751081,-98.27295432982056,-21.70392284464291,2,9,-0.07019040949128802
m12_joint_hybrid_synergy,OU3.5,OverUnder,3.5,under_35,121,121,66.94214876033058,0.0,1.5411428811705894,1.51,0.7094428831190683,0.65119190721709,0.058250975901978266,-0.04002139551576256,0.018229580386215805,0.742156059609459,-1.1381959274191291,-18.159711239318135,-1.46523648475533,1595.4820081368123,8.408001970881838,-0.17426690548238005,0.00658548720123639,0.024962103396407583,-181.4793532845299,-11.374578488444357,11,3,-0.06781637760071516
m12_joint_hybrid_synergy,BTTS,BTTS,0.0,ALL,115,115,50.43478260869565,0.0,2.0725005967298507,2.03,0.5074020572606106,0.49161893557715836,0.015783121683452212,-0.0030542311736541095,0.01272889050979814,0.6042863898667489,-6.509535819545582,-51.777238307723565,-4.177704020099634,795.4059973409599,4.191695775437756,-0.9966620298591063,0.0033715931292077218,0.013772139620047447,-82.32413019483914,-10.349950901809704,5,5,-0.046284680520368444
m12_joint_hybrid_synergy,BTTS,BTTS,0.0,btts_no,49,49,38.775510204081634,0.0,2.3570480378732466,2.34,0.45811570642900457,0.42570718205201286,0.032408524376991606,-0.07036060438818825,-0.03795208001119654,-9.049946913843947,-10.412847990662941,-25.90190496802276,-2.0899239907317675,248.74947748443697,1.3108804024605638,-1.5942903615073614,0.0025932989053160053,0.007480541592927338,-51.17855426629732,-20.574336390113345,2,6,-0.1403752349885816
m12_joint_hybrid_synergy,BTTS,BTTS,0.0,btts_yes,66,66,59.09090909090909,0.0,1.8612456783052074,1.856052587732212,0.5439934389386212,0.540553419254918,0.0034400196837032584,0.04691565197046976,0.050355671654172984,7.771823236561053,-4.733380541494705,-25.875333339700795,-2.0877800293678663,546.6565198565229,2.880815372977192,-0.724718442199314,0.003949417628763694,0.013772139620047447,-80.82008792881292,-14.784436843454316,5,4,0.03426771285151006
m13_joint_composite,1X2,1X2,0.0,ALL,1031,590,29.776915615906884,0.0,4.037023767436827,3.775,0.32285912387964083,0.2760527781077066,0.04680634577193421,-0.025089967720571982,0.02171637805136223,6.846452743638988,8.904027370791946,1118.5404752433599,87.48266678631192,12562.18594871496,65.44480266472446,1.3367397138392798,0.00629517879460657,0.028159157269562585,-623.4665843278844,-4.963042155825289,4,16,-0.15997274993917082
m13_joint_composite,1X2,1X2,0.0,away,365,365,26.301369863013697,0.0,4.58215101993526,3.925,0.3248316820828946,0.25471500780226286,0.07011667428063167,-0.06181798345275763,0.0082986908278741,5.203518129161355,4.790596506053737,254.6776192935184,19.918704597380497,5316.19849368841,27.69562262223427,0.7192004624366019,0.007585393915080105,0.02469963193108446,-758.535894681422,-14.268389255630394,3,12,0.027313542637290928
m13_joint_composite,1X2,1X2,0.0,draw,359,359,25.069637883008355,0.0,4.130535173159698,3.912576685687596,0.2533094866727018,0.2475526280953145,0.005756858577387303,-0.0026131078426182563,0.003143750734769052,1.860089547372836,10.976031752297848,268.1030666548541,20.96872823440031,2442.622914230604,12.725251421907869,1.6478046318440847,0.003418684472260952,0.012906794858150586,-222.3738698378911,-9.103896821009563,5,17,0.07418925053845296
m13_joint_composite,1X2,1X2,0.0,home,307,307,39.413680781758956,0.0,3.2795578331813244,2.9159002919293933,0.4018439317399129,0.334749325390885,0.06709460634902792,-0.007707123922323311,0.05938748242670461,14.630737830752627,12.402968465855103,595.7597892949871,46.5952339545311,4803.364540795947,25.023928620582343,1.8620271285543162,0.008124927793789751,0.028159157269562585,-456.6356449270074,-9.506579004127389,5,9,-0.05108376682760931
m13_joint_composite,OU0.5,OverUnder,0.5,ALL,95,95,33.68421052631579,0.0,12.152778128977067,14.5,0.37123266708078734,0.35813418278645687,0.013098484294330295,-0.03439056181762945,-0.02129207752329898,-31.29687926862453,-7.5597828600214525,-46.68730156057965,-3.6514813151375916,617.5746370636783,3.217358063188493,-1.1349315940044515,0.002997470791581853,0.030875484638925622,-64.2064653796057,-10.396551530173245,6,10,-0.04505544830621805
m13_joint_composite,OU0.5,OverUnder,0.5,over_05,33,33,90.9090909090909,0.0,1.0854569790570472,1.0872,0.9326619337814822,0.9198542553017508,0.012807678479731572,-0.02357102469057315,-0.01076334621084174,-1.526597870591221,-2.525478542981935,-12.866103534873137,-1.0062765481370797,509.45210247882784,2.654075687939206,-0.3791438777386252,0.0069668280236840205,0.030875484638925622,-38.54694599125061,-7.566353304597967,10,1,-0.11709999932440986
m13_joint_composite,OU0.5,OverUnder,0.5,under_05,62,62,3.225806451612903,0.0,18.04344906361192,16.927570093457945,0.07240741222396588,0.05915414418960722,0.01325326803435865,-0.04014934770783685,-0.026896079673478186,-47.14235162564226,-31.280433959088246,-33.821198025706515,-2.6452047670005125,108.12253458485053,0.5632823752492878,-4.696054560254693,0.0008847483938500532,0.0021656402686902367,-43.710610339889335,-40.42691979772901,1,26,-0.03369374670681884
m13_joint_composite,OU1.5,OverUnder,1.5,ALL,161,161,32.91925465838509,0.0,3.9423379138250505,4.346153846153846,0.39582916715239286,0.36038390162916023,0.035445265523232475,-0.06663662056854192,-0.031191355045309288,-13.379627700871374,-1.8232396160127557,-16.605013297330526,-1.2987020831379332,910.7422387872442,4.744663575208236,-0.273718476041989,0.002749419494555312,0.01625931388712409,-182.0972950885229,-19.99438340874647,3,7,-0.07635827689723715
m13_joint_composite,OU1.5,OverUnder,1.5,over_15,47,47,70.2127659574468,0.0,1.3664612962711533,1.3653333333333333,0.7544162440391784,0.7316871783329361,0.022729065706242342,-0.0522885844647103,-0.029559518758467962,-4.736342220207111,-3.84433297631125,-14.266083875765325,-1.1157710334779092,371.09386631368363,1.933275382973694,-0.5771402477393939,0.003747823881958095,0.01625931388712409,-74.23226760686504,-20.003636369488493,6,4,0.07477016458614401
m13_joint_composite,OU1.5,OverUnder,1.5,under_15,114,114,17.543859649122805,0.0,5.0043221333428844,4.873578302712161,0.2479906354534548,0.20730272614602463,0.040687909307430145,-0.07255203896222673,-0.03186412965479657,-16.94308750430313,-0.43341730298275283,-2.3389294215652257,-0.18293104966002582,539.6483724735604,2.81138819223454,-0.06506787293384379,0.002337796633082236,0.0070122023512338575,-125.3797943398508,-23.233609278788972,2,12,-0.12153108833632849
m13_joint_composite,OU2.5,OverUnder,2.5,ALL,285,285,48.771929824561404,0.0,2.2259948302844963,2.16,0.49761063375399306,0.4533737888316507,0.04423684492234265,-0.009891335508379007,0.03434550941396336,6.489411353847495,12.873612869841653,288.0985612203338,22.532604756542955,2237.899835369816,11.6587124014176,1.9326838145354017,0.00411870161913277,0.01800042607231366,-194.35119316643772,-8.684534941856365,7,12,0.030644425407621616
m13_joint_composite,OU2.5,OverUnder,2.5,over_25,56,56,46.42857142857143,0.0,2.1218744082469034,2.135,0.5158241323021678,0.4728737739008436,0.04295035840132422,-0.051538418016453535,-0.008588059615129318,-3.2403438788473506,-12.08304568112409,-48.09710688702443,-3.7617442267949484,398.05449847931004,2.0737312923989273,-1.8139979083033946,0.0036058902016632075,0.010893019755499089,-91.89430778703472,-23.085860890430606,4,6,-0.10467735626786498
m13_joint_composite,OU2.5,OverUnder,2.5,under_25,229,229,49.34497816593886,0.0,2.251456592878843,2.1954784807688315,0.49315667777714695,0.44860523353088716,0.04455144424625982,0.0002931038822416854,0.04484454812850147,8.86874014437549,18.273039660798727,336.1956681073582,26.294348983337905,1839.8453368905066,9.584981109018674,2.743286469140466,0.004244105284540175,0.01800042607231366,-145.25694058567043,-7.895062572551174,6,6,-0.003983081998677687
m13_joint_composite,OU3.5,OverUnder,3.5,ALL,206,206,50.0,0.0,2.445083533102511,1.659,0.5414298641221914,0.49549155277122764,0.04593831135096369,-0.04142986412219141,0.004508447228772361,-1.14946683372758,-1.1600821716609522,-23.995074393301703,-1.8766894396067946,2068.3943758006953,10.775645441783132,-0.17416028114008214,0.0050111774179654855,0.02498852442221664,-223.1457480614074,-10.788355966933315,8,5,-0.08396572824140248
m13_joint_composite,OU3.5,OverUnder,3.5,over_35,85,85,25.882352941176475,0.0,3.7361063469970044,3.6250000000000004,0.30102816581850544,0.27174260549700857,0.029285560321496786,-0.042204636406740714,-0.012919076085243841,-3.6426171050443346,-0.22565426660553697,-1.0185820562672632,-0.07966477440484056,451.3905593674557,2.3515943963195856,-0.03387691964631387,0.0027236425432503354,0.008192550566995919,-91.31356127025369,-20.229391017440317,2,8,-0.07429577267149912
m13_joint_composite,OU3.5,OverUnder,3.5,under_35,121,121,66.94214876033058,0.0,1.5381666803667098,1.5072747230779056,0.710307090203293,0.6526705653192327,0.05763652488406031,-0.04088560259998719,0.016750922284073044,0.6019197205031966,-1.420930000506465,-22.97649233703439,-1.7970246652019504,1617.00381643324,8.424051045463548,-0.21332072366414134,0.006618123404335634,0.02498852442221664,-180.182269413886,-11.14297119046565,11,3,-0.0246300855262947
m13_joint_composite,BTTS,BTTS,0.0,ALL,115,115,50.43478260869565,0.0,2.0854985570839477,2.04,0.5052399651012031,0.4879944964214922,0.01724546867971091,-0.0008921390142465624,0.016353329665464322,1.5835720244896239,-5.106723686495481,-40.7663956042464,-3.1883987049725055,798.2886505500865,4.158817853678074,-0.7666598579576344,0.0033291267801920607,0.01354574478123832,-74.69476389534456,-9.3568615617764,5,5,0.05237293387221296
m13_joint_composite,BTTS,BTTS,0.0,btts_no,51,51,41.17647058823529,0.0,2.355284716126584,2.34,0.45801073181278734,0.4260183930593112,0.031992338753476124,-0.04624602593043442,-0.014253687176958296,-3.6525306950003937,-7.649203362150392,-19.905974365501592,-1.5568750179515516,260.23591507580863,1.355742398491759,-1.1483560738998422,0.0025804355719752847,0.007619237431838127,-46.79392835782112,-17.981349094028666,3,6,-0.065401337473237
m13_joint_composite,BTTS,BTTS,0.0,btts_yes,64,64,57.8125,0.0,1.8705127115968472,1.864750653897374,0.5428757603779095,0.5373817037882301,0.0054940565896792505,0.03524923962209048,0.040743296211769864,5.756091379083228,-3.8770216864257607,-20.86042123874478,-1.6315236870209515,538.0527354742777,2.803075455186314,-0.5820477233326949,0.003925740086739805,0.01354574478123832,-79.18297578763969,-14.716582700363416,4,4,0.014812547181334812
POOLED_FOCUS,1X2,1X2,0.0,ALL,3072,596,29.166666666666668,0.0,4.05059113530847,3.7809921287523434,0.32085228183428627,0.2746360683843803,0.04621621344990597,-0.029185615167619583,0.01703059828228637,5.441442115258429,8.821853051872512,3170.6696675513663,84.35744154657236,35941.084587419704,64.362227341412,1.3106669086993366,0.006119610927148886,0.028159157269562585,-1641.6387797640919,-4.5675827499616055,6,45,-0.19646553277218104
POOLED_FOCUS,1X2,1X2,0.0,away,1126,409,25.666074600355238,0.0,4.5517427135991255,3.9103258333750928,0.32347531489520975,0.25567889191654175,0.067796422978668,-0.06681456889165738,0.0009818540870106252,3.175624410776982,6.979681935608407,1083.5349692229395,28.828054453392667,15524.131030886147,27.800153004773176,1.0369746687524708,0.007297735314494289,0.02469963193108446,-2009.5922574439328,-12.94495810068682,9,33,0.6553835758941594
POOLED_FOCUS,1X2,1X2,0.0,draw,1046,400,24.5697896749522,0.0,4.146992417537876,3.9306817515114565,0.2532250485030149,0.24658710158348549,0.006637946919529463,-0.007527151753492917,-0.0008892048339634862,0.403970340841249,10.35301198975869,720.4244048370741,19.167294607104672,6958.597223201573,12.461249336192378,1.5381519212070733,0.003373734776451592,0.012906794858150586,-666.482636018018,-9.57783033907769,14,49,0.6544270520965616
POOLED_FOCUS,1X2,1X2,0.0,home,900,334,38.88888888888889,0.0,3.31155511490043,2.951558558297329,0.39616844943196416,0.3309527350249606,0.06521571440700352,-0.00727956054307527,0.05793615386392831,14.130893461132295,10.155105568920431,1366.7102934913523,36.36209248607502,13458.356333331989,24.100825000446452,1.5087488700242186,0.007836964697680493,0.028159157269562585,-1298.5465001745283,-9.648626236462839,16,27,0.6292425512191632
POOLED_FOCUS,OU0.5,OverUnder,0.5,ALL,302,116,34.7682119205298,0.0,11.794816656764855,14.0,0.3819099206877666,0.36858042173494276,0.013329498952823864,-0.03422780148246857,-0.020898302529644752,-32.03735790775088,-8.10227444709893,-161.18723142803788,-4.288476529863625,1989.407202637427,3.5625713614555403,-1.2037587727397847,0.00312973775599061,0.030875484638925622,-189.73209491762066,-9.537117120420906,18,24,0.6458610439520196
POOLED_FOCUS,OU0.5,OverUnder,0.5,over_05,108,45,91.66666666666666,0.0,1.0825238203163916,1.0814814814814815,0.9347938641901706,0.9224208850673528,0.012372979122817951,-0.018127197523504,-0.0057542184006861286,-0.9889322756602494,-1.8716906922026273,-30.943521057606308,-0.8232697009014002,1653.2390307071312,2.960571378564153,-0.278077977400659,0.007141020655881946,0.030875484638925622,-107.01498907739227,-6.47305000001236,35,3,0.6405488345526256
POOLED_FOCUS,OU0.5,OverUnder,0.5,under_05,194,73,3.0927835051546393,0.0,17.758361122416577,16.4969745870594,0.07411885935653134,0.06025686482824026,0.013861994528291075,-0.04319102430498495,-0.02932902977669387,-49.322048465821965,-38.74361740511152,-130.24371037043161,-3.4652068289622266,336.1681719302966,0.6019999828913889,-5.75615768678088,0.0008966524302779079,0.002604180947942446,-134.3195554186947,-39.95605968507496,3,87,0.6560359068333779
POOLED_FOCUS,OU1.5,OverUnder,1.5,ALL,490,181,33.6734693877551,0.0,3.931019914831683,4.346028319824388,0.39598946559771425,0.360703780812431,0.035285684785283315,-0.059254771720163246,-0.02396908693487998,-11.497721693626096,-0.4002951568170293,-10.964215823231005,-0.2917091000925688,2739.032845266882,4.9049787090834664,-0.059472042060520355,0.002757151695154632,0.01625931388712409,-536.3590495282484,-19.582059793663678,10,21,0.6281601713720399
POOLED_FOCUS,OU1.5,OverUnder,1.5,over_15,142,56,71.83098591549296,0.0,1.3625101556176762,1.36,0.7573296853178295,0.7335472357139826,0.023782449603847008,-0.039019826162899895,-0.015237376559052995,-2.6844713072347757,-3.25788433859528,-37.72409593275945,-1.003670691435562,1157.9323269967635,2.0735908371062988,-0.48402542752175115,0.003938543316258997,0.01625931388712409,-223.26707905304073,-19.281530867361713,15,9,0.6287792252682526
POOLED_FOCUS,OU1.5,OverUnder,1.5,under_15,348,126,18.103448275862068,0.0,4.97908998899372,4.858267716535433,0.2485460426084718,0.20856650898478626,0.03997953362368549,-0.0675115598498511,-0.027532026226165573,-15.09393305818807,1.6924844309586558,26.75988010952837,0.7119615913429914,1581.1005182701185,2.831387871977169,0.2514532178333539,0.002275089596887909,0.007403770147357697,-353.4170191551197,-22.352596502959415,6,39,0.6039576947113953
POOLED_FOCUS,OU2.5,OverUnder,2.5,ALL,859,315,48.77764842840512,0.0,2.21236179058003,2.14,0.5013679220756755,0.45658853195254545,0.04477939012313003,-0.01359143779162425,0.031187952331505786,5.733574740731961,13.04512946438057,874.5401107400182,23.267629241509074,6703.958846310649,12.005250489985093,1.9381210963419027,0.004173917184640723,0.02009408152011054,-545.1157893990021,-8.131252024301915,17,19,0.6446019809816514
POOLED_FOCUS,OU2.5,OverUnder,2.5,over_25,187,80,47.05882352941176,0.0,2.0873985062246576,2.07,0.5229716136739079,0.48108107120141075,0.041890542472497065,-0.052383378379790235,-0.010492835907293108,-4.008327280150811,-10.274756404206235,-129.96363041860653,-3.4577551450462867,1264.8828381508158,2.265114637575769,-1.5265254515978657,0.003500315605321184,0.011045409801616474,-253.1243237743987,-20.011681409517074,12,10,0.5817752260954058
POOLED_FOCUS,OU2.5,OverUnder,2.5,under_25,672,241,49.25595238095239,0.0,2.2471357997682055,2.1835568072486495,0.49535618051485775,0.44977289975085244,0.045583280764005585,-0.002796656705333911,0.042786624058671396,8.444490928090708,18.468279164542718,1004.5037411586245,26.72538438655535,5439.076008159835,9.740135852409326,2.7438410296858993,0.004361362862219226,0.02009408152011054,-406.4878356488425,-7.473472241222952,16,18,0.646074950104371
POOLED_FOCUS,OU3.5,OverUnder,3.5,ALL,622,232,49.839228295819936,0.0,2.4750212159959037,1.7262108823496154,0.5333021537822951,0.4870579580588445,0.04624419572345069,-0.03490987082409569,0.011334324899354875,0.6188293230916763,0.09478112885550752,5.759197610537305,0.15322667660969422,6076.312531914575,10.881280102310722,0.014081677446861734,0.004925910034446612,0.02498852442221664,-594.7280676637602,-9.787647764002825,16,16,0.5753242871230124
POOLED_FOCUS,OU3.5,OverUnder,3.5,over_35,273,109,27.472527472527474,0.0,3.668608925766982,3.6,0.30761634337729654,0.27720380270839684,0.03041254066889951,-0.03289106865202179,-0.002478527983122092,-0.34475106841301556,-0.5328008647796344,-7.907470228700646,-0.210382672287027,1484.132393811178,2.6577402332667557,-0.07915847818898222,0.0028372626095372667,0.009593409643106628,-261.85971270017984,-17.643959109856578,7,24,0.5943932642597609
POOLED_FOCUS,OU3.5,OverUnder,3.5,under_35,349,126,67.3352435530086,0.0,1.541355185143456,1.51,0.709841483984486,0.6512132142498821,0.058628269734603916,-0.03648904845440004,0.022139221280203847,1.372575589225715,0.29760739840842715,13.666667839238034,0.36360934889672347,4592.1801381033965,8.223539869043966,0.04421567289598308,0.006559723063100626,0.02498852442221664,-497.7986518418469,-10.840137731344342,31,8,0.6283994218509177
POOLED_FOCUS,BTTS,BTTS,0.0,ALL,345,132,48.69565217391305,0.0,2.062373083189054,2.02,0.5100349512467948,0.49388717181814806,0.016147779428646657,-0.02307842950766431,-0.006930650079017608,-3.1272064720169324,-5.025079007372819,-120.20464350181629,-3.1981118347349136,2392.0945984222635,4.283691995753168,-0.7465783809633153,0.003384150028529242,0.013772139620047447,-203.95870834000027,-8.526364654413074,11,15,0.5566440313938427
POOLED_FOCUS,BTTS,BTTS,0.0,btts_no,144,55,38.19444444444444,0.0,2.346818569484076,2.3399466258835107,0.4597349301261824,0.42776310716193483,0.03197182296424759,-0.07779048568173796,-0.04581866271749041,-10.884501457306426,-9.013242710615318,-67.98694702832718,-1.8088307869363085,754.300635311371,1.3507791857420786,-1.3391017614345233,0.0026661822691579555,0.007619237431838127,-144.0128708716783,-19.092237780262586,8,18,0.6194678016880094
POOLED_FOCUS,BTTS,BTTS,0.0,btts_yes,201,80,56.21890547263681,0.0,1.8585912422612763,1.8526038676696763,0.546070787273502,0.5412596360494651,0.004811151224037034,0.016118267452866153,0.02092941867690301,2.430258592071063,-3.1882945992977403,-52.21769647348904,-1.3892810477986028,1637.7939631108934,2.932912810011091,-0.47368644681713157,0.0038985149904668813,0.013772139620047447,-220.01249238496453,-13.433465829063366,12,12,0.5429102010831812
POOLED_ALL,1X2,1X2,0.0,ALL,8327,596,29.674552660021618,0.0,3.9929567853461694,3.74668817049623,0.33317204093050723,0.28100215320922634,0.05216988772128088,-0.03642651433029104,0.015743373390989857,5.172830563375685,7.818331916843285,9314.712126698967,95.5307512373254,119139.37941969413,67.99937577241431,1.4048768852975253,0.007091473096211632,0.04144581291210316,-4645.79470719281,-3.8994618990140935,6,80,-0.22760556779112687
POOLED_ALL,1X2,1X2,0.0,away,2642,442,25.01892505677517,0.0,4.738843890222418,4.065622678682144,0.3113075835310245,0.24674098924303098,0.06456659428799355,-0.06111833296327279,0.0034482613247207305,4.8114016638940456,10.939186651294428,3732.659009052025,38.2817755822455,34121.90620781063,19.47524264099401,1.965663601112988,0.0068505902678083425,0.02469963193108446,-4986.661176730126,-14.614251461686102,23,81,0.8548790693221293
POOLED_ALL,1X2,1X2,0.0,draw,2870,551,24.773519163763066,0.0,4.115781362113968,3.9046635946118045,0.2488813298671635,0.24859885734797801,0.00028247251918548543,-0.0011461382295328282,-0.00086366571034735,0.4043842943182717,9.66097226412355,2093.1238143193473,21.46686743453081,21665.767762239164,12.365841509653073,1.7359811233043265,0.003645186218998936,0.01389877583738211,-2600.5063419618027,-12.002834935275978,25,88,0.8237535015510907
POOLED_ALL,1X2,1X2,0.0,home,2815,496,39.04085257548846,0.0,3.167684932270992,2.835031767441645,0.43963038451886605,0.3461941440868359,0.09343624043203001,-0.049221858763981496,0.04421438166804864,10.373660383846477,5.507238169145738,3488.9293033275935,35.78210822054909,63351.70544964433,36.15829162176721,0.9895962064482143,0.010831173192212313,0.04144581291210316,-5521.1867253119435,-8.71513511139887,32,58,0.8507192898649578
POOLED_ALL,OU0.5,OverUnder,0.5,ALL,856,143,29.556074766355138,0.0,12.546990658749529,14.425925925925926,0.32937656765329987,0.3168174213268831,0.012559146326416897,-0.033815819989748475,-0.021256673663331727,-37.70882795241294,-8.92715734274179,-460.25314428532363,-4.720309982193727,5155.651755813755,2.942613120891705,-1.6041218428208883,0.0028187010400771133,0.03557484225366808,-560.4001027767861,-10.869626757564701,15,39,0.8006967274424671
POOLED_ALL,OU0.5,OverUnder,0.5,over_05,254,71,92.51968503937007,0.0,1.08279267127607,1.0814814814814815,0.9365732311842265,0.9222549692574525,0.014318261926773894,-0.01137638079052572,0.00294188113624827,-0.02650719132309788,-1.4528713517131118,-60.44230866382245,-0.6198902418704741,4160.196881338023,2.374452447202923,-0.2610666061561677,0.007514223559904893,0.03557484225366808,-256.65876695530784,-6.16938991773774,86,8,0.8311411144151098
POOLED_ALL,OU0.5,OverUnder,0.5,under_05,602,121,2.990033222591362,0.0,17.38404429466026,15.953271028037383,0.07318395546583255,0.061367027349533046,0.011816928116299497,-0.043283623239918925,-0.03146669512361942,-53.60801312403557,-40.163632312521095,-399.81083562150127,-4.100419740323253,995.4548744757317,0.5681606736887816,-7.217007318900285,0.0008375337310467882,0.002670482791264109,-399.58397296507,-40.14084246415648,8,156,0.8143833975632556
POOLED_ALL,OU1.5,OverUnder,1.5,ALL,1332,212,33.033033033033036,0.0,3.9967163244536357,4.4,0.3889545863468278,0.35093636795338007,0.038018218393447614,-0.058624256016497456,-0.020606037623049744,-9.921983374099808,-6.061811003821635,-484.9606657950835,-4.973707839146737,8000.260408800979,4.566187237712769,-1.089247457499815,0.002867231889202561,0.017631392668825137,-1521.4554832828067,-19.017574498063514,24,47,0.7952083055919997
POOLED_ALL,OU1.5,OverUnder,1.5,over_15,365,104,70.68493150684931,0.0,1.3669618027057475,1.36,0.7614246498081618,0.73093944744133,0.030485202366832064,-0.05457533473966869,-0.02409013237283686,-4.010595334117619,-3.039375757246728,-102.32194101231966,-1.0494035414095304,3366.5446191822557,1.9214715883985198,-0.5461457498230156,0.0043354486164340145,0.017631392668825137,-591.5842909554207,-17.57244765403164,37,19,0.7495319313833897
POOLED_ALL,OU1.5,OverUnder,1.5,under_15,967,165,18.821096173733196,0.0,4.989333077750409,4.858267716535433,0.24836350758427653,0.20750190671956242,0.04086160086471409,-0.06015254584694457,-0.019290944982230468,-12.153272551549136,-8.257708114943508,-382.63872478276386,-3.9243042977372076,4633.715789618723,2.6447156493142487,-1.483828440594264,0.0023130446033292613,0.008545475667083155,-1061.7580725114794,-22.913750448187162,14,67,0.8190066554687195
POOLED_ALL,OU2.5,OverUnder,2.5,ALL,2338,368,47.775876817792984,0.0,2.2232965590414797,2.16,0.5009875277054662,0.4539505516732573,0.04703697603220881,-0.023228759527536336,0.02380821650467252,4.056849340126412,10.093645089276977,1945.6669856019903,19.95456502187054,19276.158101387744,11.001960263426211,1.8137281488104848,0.004238092723846645,0.022316493109438326,-1481.31831594812,-7.684717608958996,38,43,0.731285214256805
POOLED_ALL,OU2.5,OverUnder,2.5,over_25,571,169,45.884413309982484,0.0,2.102522573987513,2.08,0.5245865340341896,0.4770430728687608,0.0475434611654287,-0.06574240093436479,-0.01819893976893594,-5.960130794650956,-9.071464728511701,-371.38436547244726,-3.8088807199620396,4093.984561337516,2.336661446020878,-1.6300524521634137,0.0035757937659964298,0.017704079305817164,-612.9593290295153,-14.97219444396878,17,26,0.6943274537406012
POOLED_ALL,OU2.5,OverUnder,2.5,under_25,1767,311,48.38709677419355,0.0,2.262324258795761,2.2,0.49336158961055876,0.4464882825150046,0.04687330709555428,-0.009490621868623261,0.03738268522693089,7.293802173718872,15.261657660295535,2317.0513510744377,23.763445741832577,15182.17354005023,8.665298817405334,2.7423688718155605,0.004452112364442272,0.022316493109438326,-1135.8627974408985,-7.481555881603634,38,31,0.8196022036003631
POOLED_ALL,OU3.5,OverUnder,3.5,ALL,1710,266,48.01169590643275,0.0,2.571001654571593,1.88,0.5146897806830414,0.46806190941450715,0.04662787126853429,-0.03457282161871389,0.012055049649820349,1.050075045301698,-1.2671247704334494,-205.70081164218118,-2.109646846731822,16233.666679234473,9.265443601118095,-0.22768978340953294,0.0045657677358641865,0.026172783365075832,-1506.3136634244738,-9.278949070398843,31,39,0.7271509186234908
POOLED_ALL,OU3.5,OverUnder,3.5,over_35,825,177,28.121212121212118,0.0,3.66304025181984,3.6,0.308429511415712,0.2771865398107643,0.031242971604947684,-0.02721739020359082,0.0040255814013568925,1.0894770915903988,-1.4607959929457666,-65.85602940742154,-0.6754128176184372,4508.229056311939,2.5730934906783425,-0.2624905857736163,0.0027743930431241653,0.010284922019398329,-681.2608534910539,-15.111495999459603,16,69,0.7758505106493268
POOLED_ALL,OU3.5,OverUnder,3.5,under_35,885,180,66.55367231638418,0.0,1.5529995723910226,1.52,0.7069663028813995,0.6459965759942675,0.06096972688713198,-0.041429579717557674,0.019540147169574307,1.013344324185112,-1.1926615170539245,-139.84478223475952,-1.4342340291133837,11725.437622922533,6.692350110439753,-0.21430947356983698,0.0062356932968930185,0.026172783365075832,-1243.291963748623,-10.603373654200002,49,17,0.7925216823589146
POOLED_ALL,BTTS,BTTS,0.0,ALL,992,173,46.16935483870967,0.0,2.127411532568799,2.16,0.5023091455905796,0.4782291427858642,0.024080002804715398,-0.040615597203482845,-0.01653559439876745,-5.1561234081843255,-4.8501082690660615,-358.97890760772077,-3.6816515911236483,7401.461734313941,4.224420004436943,-0.8715164655163974,0.003514487196455076,0.013772139620047447,-547.6113289558378,-7.398691618130717,25,40,0.7031901829574213
POOLED_ALL,BTTS,BTTS,0.0,btts_no,520,115,39.23076923076923,0.0,2.3527182320962687,2.34,0.465588417111827,0.4263573403246315,0.03923107678719551,-0.07328072480413472,-0.034049648016939216,-9.111700228525043,-5.115689183997969,-162.72629138854347,-1.6689044868980383,3180.926079276987,1.8155289109494313,-0.9192387280824321,0.0029725881796691576,0.011650401477472448,-528.0087169719462,-16.599213682197878,27,41,0.7844399896860162
