idx,date,n_fixtures,n_bets,bankroll_open,bankroll_close,stake_frac,pnl_frac,exposure,k_risk,capped,model,policy,opening_drawdown,drawdown_trust_multiplier
95,2026-04-04,8,25,2290.63838796747,2188.140828818396,0.11572219690057235,-0.044746285440550024,0.11572219690057235,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.15599399871321107,0.25
96,2026-04-07,1,5,2188.140828818396,2180.9915741816794,0.01250551337344388,-0.003267273542250771,0.01250551337344388,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.19376013216032695,0.25
97,2026-04-11,9,28,2180.9915741816794,2267.8390467249624,0.1814893472381283,0.03982017792795415,0.18148934723812832,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.19639433834922715,0.25
98,2026-04-14,1,6,2267.8390467249624,2213.3619683407023,0.058650205629429936,-0.024021580571571832,0.058650205629429936,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.16439461791838217,0.25
99,2026-04-18,9,28,2213.3619683407023,2278.490177486928,0.17684711401077308,0.029425015012366357,0.1768471140107731,0.9889728813110427,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.18446717993009476,0.25
100,2026-04-25,9,38,2278.490177486928,2231.790246949609,0.20000000000000004,-0.020495998182808575,0.20000000000000004,1.0,true,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.1604701144564603,0.25
1,2024-08-03,9,29,1000.0,1001.8725336560661,0.16110201289942397,0.001872533656066181,0.16110201289942394,0.26324031357778555,false,m13_joint_composite,P1_status_quo,0.0,1.0
2,2024-08-10,9,23,1001.8725336560661,961.2123214967431,0.1260055008495911,-0.040584216847371075,0.12600550084959114,0.2529255327547205,false,m13_joint_composite,P1_status_quo,0.0,1.0
3,2024-08-17,8,22,961.2123214967431,1009.768504131508,0.11436411394486652,0.05051556409426391,0.11436411394486654,0.2693126597714554,false,m13_joint_composite,P1_status_quo,-0.040584216847371235,1.0
4,2024-08-24,8,22,1009.768504131508,1143.4422704983926,0.10764646304113151,0.1323806058714973,0.10764646304113148,0.26897576400393874,false,m13_joint_composite,P1_status_quo,0.0,1.0
5,2024-08-31,9,18,1143.4422704983926,1160.1545100423273,0.08946517745116235,0.01461572654354482,0.08946517745116236,0.26548145018550284,false,m13_joint_composite,P1_status_quo,0.0,1.0
6,2024-09-14,8,22,1160.1545100423273,1192.1311092353722,0.11437017806142649,0.027562362526934867,0.11437017806142649,0.25392166808828787,false,m13_joint_composite,P1_status_quo,0.0,1.0
7,2024-09-21,9,18,1192.1311092353722,1178.3015864744364,0.08225687680755013,-0.011600672655716548,0.08225687680755013,0.27328501053094745,false,m13_joint_composite,P1_status_quo,0.0,1.0
8,2024-09-28,9,24,1178.3015864744364,1191.8096281293863,0.06768959963650935,0.011463993437679103,0.06768959963650936,0.26707281007232087,false,m13_joint_composite,P1_status_quo,-0.011600672655716515,1.0
9,2024-10-05,9,20,1191.8096281293863,1211.056913179171,0.09063164856915756,0.016149630440555163,0.09063164856915755,0.2726890779510493,false,m13_joint_composite,P1_status_quo,-0.00026966925323512747,1.0
10,2024-10-19,9,26,1211.056913179171,1209.3290536189465,0.09718812396081308,-0.0014267368786895222,0.09718812396081311,0.26482636622089617,false,m13_joint_composite,P1_status_quo,0.0,1.0
11,2024-10-26,5,8,1209.3290536189465,1228.7099716932373,0.049003157225150765,0.01602617419658673,0.049003157225150765,0.27740076407031,false,m13_joint_composite,P1_status_quo,-0.0014267368786894385,1.0
12,2024-11-02,9,17,1228.7099716932373,1183.5566107886882,0.10719527402156577,-0.03674859156740215,0.10719527402156577,0.26434491572488783,false,m13_joint_composite,P1_status_quo,0.0,1.0
13,2024-11-09,9,19,1183.5566107886882,1304.6995604027024,0.08655935474158079,0.10235501074451182,0.0865593547415808,0.2640403587286933,false,m13_joint_composite,P1_status_quo,-0.03674859156740218,1.0
14,2024-11-16,9,23,1304.6995604027024,1373.9873972372432,0.08636960546886449,0.05310635408902467,0.08636960546886452,0.26208623296829336,false,m13_joint_composite,P1_status_quo,0.0,1.0
15,2024-11-23,1,3,1373.9873972372432,1362.2881200416998,0.0289954725305784,-0.008514835885007177,0.0289954725305784,0.27800133607376015,false,m13_joint_composite,P1_status_quo,0.0,1.0
16,2024-11-30,1,2,1362.2881200416998,1354.503413090162,0.005714435028105256,-0.005714435028105256,0.005714435028105256,0.27470932998595055,false,m13_joint_composite,P1_status_quo,-0.008514835885007233,1.0
17,2024-12-03,3,6,1354.503413090162,1370.776044952588,0.03130482971610768,0.012013725255443714,0.03130482971610768,0.2713015482408155,false,m13_joint_composite,P1_status_quo,-0.01418061343667254,1.0
18,2024-12-07,8,16,1370.776044952588,1439.0377216433096,0.05541414469307328,0.04979783309029362,0.055414144693073285,0.2643598940848135,false,m13_joint_composite,P1_status_quo,-0.002337250175010519,1.0
19,2024-12-14,9,22,1439.0377216433096,1578.3220303523212,0.08896297065490943,0.09678989411754677,0.08896297065490943,0.2710764681724848,false,m13_joint_composite,P1_status_quo,0.0,1.0
20,2024-12-17,3,7,1578.3220303523212,1568.6152482784732,0.03560735461687829,-0.006150064364039415,0.03560735461687829,0.2800108121313581,false,m13_joint_composite,P1_status_quo,0.0,1.0
21,2024-12-21,9,24,1568.6152482784732,1579.8400135462414,0.08290212254572761,0.007155843525101004,0.08290212254572764,0.2684538402225366,false,m13_joint_composite,P1_status_quo,-0.006150064364039309,1.0
22,2024-12-28,8,32,1579.8400135462414,1705.6103215125124,0.14069219557472362,0.0796095217793329,0.14069219557472362,0.2699771683101026,false,m13_joint_composite,P1_status_quo,0.0,1.0
23,2025-01-04,8,16,1705.6103215125124,1672.4330840553246,0.06673842129745831,-0.019451827324641666,0.0667384212974583,0.2681185429226621,false,m13_joint_composite,P1_status_quo,0.0,1.0
24,2025-01-08,1,5,1672.4330840553246,1708.4802746169858,0.02000355318692402,0.021553741614734084,0.02000355318692402,0.27214675343411404,false,m13_joint_composite,P1_status_quo,-0.01945182732464157,1.0
25,2025-01-11,5,16,1708.4802746169858,1634.6510837025044,0.06194889029657679,-0.04321337039201853,0.06194889029657679,0.2721536319121216,false,m13_joint_composite,P1_status_quo,0.0,1.0
26,2025-01-14,1,2,1634.6510837025044,1610.5247417660994,0.014759322143388874,-0.014759322143388874,0.014759322143388874,0.25905806505987455,false,m13_joint_composite,P1_status_quo,-0.04321337039201856,1.0
27,2025-01-17,1,3,1610.5247417660994,1646.3012394177645,0.01397112338530887,0.02221418691924763,0.01397112338530887,0.26805039908466677,false,m13_joint_composite,P1_status_quo,-0.057334892480890076,0.75
28,2025-01-18,3,9,1646.3012394177645,1558.4114999991316,0.053386183108090436,-0.053386183108090436,0.05338618310809044,0.26353750959701666,false,m13_joint_composite,P1_status_quo,-0.03639435358020793,1.0
29,2025-01-21,1,4,1558.4114999991316,1606.0885488618044,0.016558071274194,0.03059336308972259,0.016558071274194,0.2686794229631678,false,m13_joint_composite,P1_status_quo,-0.08783758106396466,0.75
30,2025-01-25,8,16,1606.0885488618044,1563.2398970786903,0.09667195034965169,-0.026678885054924162,0.09667195034965169,0.2655328326319781,false,m13_joint_composite,P1_status_quo,-0.05993146498465485,0.75
31,2025-01-28,1,4,1563.2398970786903,1596.6582317486996,0.018135692517049877,0.02137761116029596,0.018135692517049877,0.2763970730916884,false,m13_joint_composite,P1_status_quo,-0.08501144537408023,0.75
32,2025-02-01,9,21,1596.6582317486996,1803.740417380315,0.11394357866829564,0.12969725236991617,0.11394357866829566,0.26992844737672744,false,m13_joint_composite,P1_status_quo,-0.06545117583716609,0.75
33,2025-02-04,1,1,1803.740417380315,1805.4849098270406,0.011610476803327885,0.0009671527177172124,0.011610476803327885,0.28928334674083395,false,m13_joint_composite,P1_status_quo,0.0,1.0
34,2025-02-08,8,23,1805.4849098270406,1813.1066942041123,0.09622909756464663,0.004221461135225736,0.09622909756464662,0.27129516715342505,false,m13_joint_composite,P1_status_quo,0.0,1.0
35,2025-02-11,1,3,1813.1066942041123,1818.0884206666726,0.007806397424693635,0.002747619033389042,0.007806397424693635,0.27874874915143977,false,m13_joint_composite,P1_status_quo,0.0,1.0
36,2025-02-15,8,26,1818.0884206666726,1818.605778802682,0.09216992726828724,0.00028456159234528655,0.09216992726828727,0.2662443134986299,false,m13_joint_composite,P1_status_quo,0.0,1.0
37,2025-02-22,9,26,1818.605778802682,1842.592821698989,0.13591006114338644,0.013189798017742775,0.13591006114338644,0.2710979225695418,false,m13_joint_composite,P1_status_quo,0.0,1.0
38,2025-02-25,1,3,1842.592821698989,1802.6378186782997,0.02168411954619914,-0.02168411954619914,0.02168411954619914,0.26963446825387916,false,m13_joint_composite,P1_status_quo,0.0,1.0
39,2025-03-01,9,27,1802.6378186782997,1917.6010206744454,0.12768680419136236,0.06377498619242179,0.12768680419136236,0.26712823402062136,false,m13_joint_composite,P1_status_quo,-0.021684119546199088,1.0
40,2025-03-04,2,6,1917.6010206744454,1861.1794722141926,0.04214273793038644,-0.02942298624789466,0.04214273793038644,0.26198876220119166,false,m13_joint_composite,P1_status_quo,0.0,1.0
41,2025-03-08,9,27,1861.1794722141926,1727.2542324143578,0.14623879840737716,-0.07195718725637336,0.1462387984073772,0.2681331145997828,false,m13_joint_composite,P1_status_quo,-0.029422986247894523,1.0
42,2025-03-11,2,7,1727.2542324143578,1669.43223982922,0.04757633938398867,-0.03347624889262211,0.047576339383988676,0.26768783329726425,false,m13_joint_composite,P1_status_quo,-0.09926297817318652,0.75
43,2025-03-15,9,25,1669.43223982922,1780.7364609092526,0.11088065289151179,0.06667190103589885,0.1108806528915118,0.25665544229626186,false,m13_joint_composite,P1_status_quo,-0.12941627490266006,0.5
44,2025-03-22,9,33,1780.7364609092526,1751.3843868986107,0.14384960181823153,-0.016483109463403995,0.14384960181823153,0.2659584501470669,false,m13_joint_composite,P1_status_quo,-0.07137280293950599,0.75
45,2025-03-29,9,20,1751.3843868986107,1870.7198800143567,0.1001786262756411,0.06813780801544536,0.10017862627564111,0.27056780910415595,false,m13_joint_composite,P1_status_quo,-0.08667946667934823,0.75
46,2025-04-05,9,23,1870.7198800143567,1924.5974297482476,0.09820268421273762,0.02880043683155662,0.09820268421273765,0.26251433450790357,false,m13_joint_composite,P1_status_quo,-0.024447807523381493,1.0
47,2025-04-12,9,29,1924.5974297482476,1886.4436497617485,0.13757705769930006,-0.019824291250087455,0.1375770576993001,0.2669491141692754,false,m13_joint_composite,P1_status_quo,0.0,1.0
48,2025-04-19,9,22,1886.4436497617485,1928.1063989576553,0.1139957731669667,0.02208533989402157,0.11399577316696669,0.2709151943873707,false,m13_joint_composite,P1_status_quo,-0.019824291250087556,1.0
49,2025-04-26,8,17,1928.1063989576553,1873.176374615247,0.0645864229014402,-0.028489104321267646,0.06458642290144023,0.26715379428569463,false,m13_joint_composite,P1_status_quo,0.0,1.0
50,2025-05-03,9,29,1873.176374615247,1918.8055355438444,0.2,0.024359244301257948,0.2,0.2752532887029542,true,m13_joint_composite,P1_status_quo,-0.028489104321267722,1.0
51,2025-08-02,9,27,1918.8055355438444,1791.566965141066,0.12869808852985398,-0.06631134215834726,0.12869808852985395,0.26999660501765244,false,m13_joint_composite,P1_status_quo,-0.004823833072095551,1.0
52,2025-08-09,9,29,1791.566965141066,1846.3054703533855,0.20000000000000004,0.030553424056917484,0.2,0.29313670689233506,true,m13_joint_composite,P1_status_quo,-0.07081530038508421,0.75
53,2025-08-16,6,21,1846.3054703533855,1999.4554410531755,0.11120331677206988,0.08294942151174853,0.11120331677206982,0.2623239969705112,false,m13_joint_composite,P1_status_quo,-0.04242552623055018,1.0
54,2025-08-23,9,31,1999.4554410531755,1856.0958654708083,0.16078372922770856,-0.07169931004156575,0.1607837292277086,0.2861000999763142,false,m13_joint_composite,P1_status_quo,0.0,1.0
55,2025-08-30,9,29,1856.0958654708083,1704.9577052644406,0.1897434784896598,-0.08142799249651396,0.1897434784896598,0.27955559194718727,false,m13_joint_composite,P1_status_quo,-0.07169931004156571,0.75
56,2025-09-13,8,24,1704.9577052644406,1619.3667150821323,0.1777098829228505,-0.0502012395486569,0.17770988292285056,0.28502507769817637,false,m13_joint_composite,P1_status_quo,-0.14728897165800992,0.5
57,2025-09-20,9,23,1619.3667150821323,1582.6719744309803,0.14253685227581753,-0.022659932620197738,0.14253685227581747,0.2741470582547047,false,m13_joint_composite,P1_status_quo,-0.19009612225758765,0.25
58,2025-09-27,9,32,1582.6719744309803,1812.0351058073309,0.18772211167203756,0.14492145882523375,0.18772211167203756,0.2677606914025062,false,m13_joint_composite,P1_status_quo,-0.20844848955606754,0.25
59,2025-10-04,9,32,1812.0351058073309,1856.7195815399018,0.18178265609299654,0.024659828934529386,0.18178265609299654,0.279626658356674,false,m13_joint_composite,P1_status_quo,-0.09373568992721559,0.75
60,2025-10-07,1,4,1856.7195815399018,1841.7945532346803,0.014906326701875847,-0.008038385792669413,0.014906326701875847,0.26578857882374474,false,m13_joint_composite,P1_status_quo,-0.0713873670713513,0.75
61,2025-10-18,9,27,1841.7945532346803,1997.8863366972746,0.18061015190337593,0.08474983444187935,0.18061015190337598,0.2713411812887082,false,m13_joint_composite,P1_status_quo,-0.07885191366677835,0.75
62,2025-10-24,1,6,1997.8863366972746,2096.9704695651267,0.031914226039914194,0.0495944794495411,0.031914226039914194,0.26917832093435584,false,m13_joint_composite,P1_status_quo,-0.0007847658535837798,1.0
63,2025-10-25,4,12,2096.9704695651267,2156.6391252890944,0.06888544340629316,0.028454695280635846,0.06888544340629314,0.27252635100649075,false,m13_joint_composite,P1_status_quo,0.0,1.0
64,2025-11-01,9,26,2156.6391252890944,2198.7355012547614,0.12142380419936458,0.019519434416281393,0.12142380419936458,0.2730292023736569,false,m13_joint_composite,P1_status_quo,0.0,1.0
65,2025-11-08,9,25,2198.7355012547614,2167.947077857423,0.11880458025468596,-0.014002786319577005,0.11880458025468596,0.26390085566751115,false,m13_joint_composite,P1_status_quo,0.0,1.0
66,2025-11-15,8,28,2167.947077857423,2250.8016876138972,0.13335951255863215,0.03821800384461391,0.13335951255863218,0.26764009138151296,false,m13_joint_composite,P1_status_quo,-0.014002786319576854,1.0
67,2025-11-22,9,36,2250.8016876138972,2359.6672188150815,0.19999999999999993,0.04836744694135803,0.2,0.2682667452734378,true,m13_joint_composite,P1_status_quo,0.0,1.0
68,2025-11-25,1,5,2359.6672188150815,2368.0539636597446,0.028497285456594416,0.0035542066176919487,0.028497285456594416,0.26636701165780413,false,m13_joint_composite,P1_status_quo,0.0,1.0
69,2025-12-06,8,21,2368.0539636597446,2163.830641928492,0.1382089184285527,-0.08624099149144092,0.1382089184285527,0.2714482713999244,false,m13_joint_composite,P1_status_quo,0.0,1.0
70,2025-12-13,9,34,2163.830641928492,2242.7338999278168,0.17295779196998598,0.036464618103847296,0.172957791969986,0.272358131669077,false,m13_joint_composite,P1_status_quo,-0.08624099149144082,0.75
71,2025-12-20,9,28,2242.7338999278168,2475.26900889932,0.12256077696391225,0.10368377139124148,0.12256077696391222,0.2654504305453143,false,m13_joint_composite,P1_status_quo,-0.052921118207226114,0.75
72,2025-12-27,9,38,2475.26900889932,2691.866437342014,0.15927443101487865,0.08750460158631755,0.15927443101487865,0.2724732121375637,false,m13_joint_composite,P1_status_quo,0.0,1.0
73,2026-01-03,4,12,2691.866437342014,2670.8253925316258,0.04278913472933715,-0.007816526302532411,0.042789134729337146,0.2623003281564329,false,m13_joint_composite,P1_status_quo,0.0,1.0
74,2026-01-10,5,18,2670.8253925316258,2627.4056826263895,0.10408431877184371,-0.01625703800280227,0.1040843187718437,0.2707070348736846,false,m13_joint_composite,P1_status_quo,-0.007816526302532378,1.0
75,2026-01-17,2,10,2627.4056826263895,2733.4651222045363,0.05947367469372434,0.04036660203616843,0.05947367469372434,0.2680308481527596,false,m13_joint_composite,P1_status_quo,-0.023946490740184623,1.0
76,2026-01-20,2,9,2733.4651222045363,2640.399831061306,0.05753145727280415,-0.034046635673980516,0.057531457272804135,0.26062928857648215,false,m13_joint_composite,P1_status_quo,0.0,1.0
77,2026-01-24,8,32,2640.399831061306,2615.0474016039634,0.18314932367779743,-0.009601738781793469,0.1831493236777974,0.2763913734260018,false,m13_joint_composite,P1_status_quo,-0.034046635673980474,1.0
78,2026-01-31,9,31,2615.0474016039634,2667.553423714295,0.1623747969151972,0.02007842078813809,0.16237479691519718,0.26806986719197723,false,m13_joint_composite,P1_status_quo,-0.04332146755363364,1.0
79,2026-02-07,5,16,2667.553423714295,2617.6232236573896,0.09745794068376458,-0.01871760078468564,0.0974579406837646,0.262140144848472,false,m13_joint_composite,P1_status_quo,-0.024112873420196967,1.0
80,2026-02-10,3,13,2617.6232236573896,2623.193809366081,0.05160629218052042,0.0021281083000585167,0.051606292180520416,0.2723461079414241,false,m13_joint_composite,P1_status_quo,-0.04237913906643165,1.0
81,2026-02-14,6,25,2623.193809366081,2695.570026042383,0.15628042390000693,0.027590876593976226,0.15628042390000693,0.294454417412074,false,m13_joint_composite,P1_status_quo,-0.04034121816396974,1.0
82,2026-02-17,4,16,2695.570026042383,2665.4900189274317,0.07190983487149764,-0.011159052380143364,0.07190983487149766,0.28544297134537083,false,m13_joint_composite,P1_status_quo,-0.013863391142006298,1.0
83,2026-02-21,9,27,2665.4900189274317,2765.528588768776,0.129457406419844,0.037531023988451886,0.129457406419844,0.26029811347624837,false,m13_joint_composite,P1_status_quo,-0.024867741214229522,1.0
84,2026-02-24,3,6,2765.528588768776,2841.89728271148,0.0201147703756555,0.027614501709672445,0.0201147703756555,0.26923126708024386,false,m13_joint_composite,P1_status_quo,0.0,1.0
85,2026-02-28,9,28,2841.89728271148,2843.9324173306804,0.16815430147545224,0.0007161182888562169,0.16815430147545224,0.2623526468381328,false,m13_joint_composite,P1_status_quo,0.0,1.0
86,2026-03-03,2,9,2843.9324173306804,2753.5544616074903,0.03965706128100795,-0.03177922062157124,0.03965706128100796,0.2725377390747098,false,m13_joint_composite,P1_status_quo,0.0,1.0
87,2026-03-07,9,22,2753.5544616074903,2597.949134831885,0.13773565595220147,-0.05651071331444257,0.13773565595220144,0.26325580340692617,false,m13_joint_composite,P1_status_quo,-0.031779220621571236,1.0
88,2026-03-10,3,9,2597.949134831885,2574.401637957133,0.05214676770844778,-0.009063879103343463,0.05214676770844778,0.2706893318236272,false,m13_joint_composite,P1_status_quo,-0.0864940675101118,0.75
89,2026-03-14,9,27,2574.401637957133,2534.38079926981,0.15787806461400097,-0.015545685683715095,0.15787806461400095,0.2607752100235647,false,m13_joint_composite,P1_status_quo,-0.09477397484238725,0.75
90,2026-03-17,1,3,2534.38079926981,2435.7023489443795,0.0389359208978622,-0.0389359208978622,0.0389359208978622,0.25330302521292986,false,m13_joint_composite,P1_status_quo,-0.10884633410220634,0.5
91,2026-03-21,9,28,2435.7023489443795,2276.258512352523,0.17061285419323596,-0.06546113348412977,0.17061285419323596,0.2621111861267013,false,m13_joint_composite,P1_status_quo,-0.14354422274544287,0.5
92,2026-03-24,2,6,2276.258512352523,2266.8154233742935,0.014847736085304541,-0.0041485134166375556,0.014847736085304541,0.2723343386355317,false,m13_joint_composite,P1_status_quo,-0.19960878870355747,0.25
93,2026-03-27,1,7,2266.8154233742935,2307.1952722909864,0.035279207956407786,0.01781347016625843,0.035279207956407786,0.26211892442928636,false,m13_joint_composite,P1_status_quo,-0.20292922238217947,0.25
94,2026-03-28,7,23,2307.1952722909864,2398.4845973567667,0.08556707327575062,0.03956722959783645,0.08556707327575061,0.2670772864963394,false,m13_joint_composite,P1_status_quo,-0.18873062586468792,0.25
95,2026-04-04,8,27,2398.4845973567667,2258.418849643559,0.1369940697215449,-0.05839760149703115,0.13699406972154488,0.2670498450031622,false,m13_joint_composite,P1_status_quo,-0.15663094427258284,0.25
96,2026-04-07,1,5,2258.418849643559,2260.110722266416,0.013876977191007282,0.0007491403213908459,0.013876977191007282,0.27431058476429,false,m13_joint_composite,P1_status_quo,-0.20588167430388005,0.25
97,2026-04-11,9,28,2260.110722266416,2339.2640345314553,0.18138001463744277,0.03502187370080054,0.18138001463744272,0.26603356700921627,false,m13_joint_composite,P1_status_quo,-0.20528676824614578,0.25
98,2026-04-14,1,6,2339.2640345314553,2275.7602893523344,0.06446656487480647,-0.027146890749269625,0.06446656487480647,0.2680649663687142,false,m13_joint_composite,P1_status_quo,-0.17745442181530735,0.25
99,2026-04-18,9,28,2275.7602893523344,2325.1230607247594,0.1774997042060249,0.02169067260878932,0.1774997042060249,0.24849999737658038,false,m13_joint_composite,P1_status_quo,-0.19978397676258186,0.25
100,2026-04-25,9,38,2325.1230607247594,2278.5852516082346,0.19999999999999998,-0.02001520259405898,0.19999999999999998,0.2600728653284043,true,m13_joint_composite,P1_status_quo,-0.1824267529862318,0.25
1,2024-08-03,9,24,1000.0,1006.2035293056957,0.15487062324321504,0.006203529305695628,0.15487062324321504,0.2629952930647681,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
2,2024-08-10,9,20,1006.2035293056957,960.7807561269645,0.11276713409904503,-0.045142728936832396,0.11276713409904501,0.25165126696632695,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
3,2024-08-17,8,16,960.7807561269645,994.229380667691,0.10047435985471655,0.034814003431503156,0.10047435985471656,0.27422420671230535,false,m13_joint_composite,P2_hard_pruning,-0.045142728936832466,1.0
4,2024-08-24,8,18,994.229380667691,1117.8802702553594,0.10030348315727755,0.12436857328097536,0.10030348315727755,0.26973618096728424,false,m13_joint_composite,P2_hard_pruning,-0.011900324625443548,1.0
5,2024-08-31,9,16,1117.8802702553594,1112.9402915241642,0.0740780703825896,-0.004419058876552789,0.0740780703825896,0.26386242265721527,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
6,2024-09-14,8,18,1112.9402915241642,1145.388025696397,0.1012122681417274,0.02915496403476952,0.1012122681417274,0.2535657746393752,false,m13_joint_composite,P2_hard_pruning,-0.004419058876552806,1.0
7,2024-09-21,9,16,1145.388025696397,1124.3391302353834,0.06379657121603194,-0.018377087055904955,0.06379657121603194,0.2721208584939751,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
8,2024-09-28,9,16,1124.3391302353834,1127.2331340270491,0.054274868841951394,0.002573959861256466,0.0542748688419514,0.26976241647963806,false,m13_joint_composite,P2_hard_pruning,-0.018377087055904906,1.0
9,2024-10-05,9,14,1127.2331340270491,1137.6687444456795,0.07499062457528992,0.009257721498434917,0.07499062457528992,0.27382919002301687,false,m13_joint_composite,P2_hard_pruning,-0.015850429079097283,1.0
10,2024-10-19,9,21,1137.6687444456795,1141.6711174095708,0.08711967327090704,0.003518047747581716,0.08711967327090703,0.2641805632254852,false,m13_joint_composite,P2_hard_pruning,-0.006739446438707275,1.0
11,2024-10-26,5,6,1141.6711174095708,1167.866397980534,0.03849116549319356,0.022944681854087542,0.03849116549319356,0.2989785811401913,false,m13_joint_composite,P2_hard_pruning,-0.0032451083854891927,1.0
12,2024-11-02,9,16,1167.866397980534,1121.6906560019893,0.09950972132674538,-0.03953854829490046,0.09950972132674536,0.2643560160482917,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
13,2024-11-09,9,13,1121.6906560019893,1238.205059398914,0.07718422476846892,0.10387391815513011,0.07718422476846892,0.26268742731825456,false,m13_joint_composite,P2_hard_pruning,-0.03953854829490033,1.0
14,2024-11-16,9,14,1238.205059398914,1308.0162300568957,0.07492158266276412,0.05638094443893756,0.07492158266276412,0.26338168987686217,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
15,2024-11-23,1,2,1308.0162300568957,1296.8443789641326,0.008541064580121547,-0.008541064580121547,0.008541064580121547,0.22957301951224068,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
16,2024-11-30,1,1,1296.8443789641326,1292.8089707987097,0.0031117135030854226,-0.0031117135030854226,0.0031117135030854226,0.2737259760580467,false,m13_joint_composite,P2_hard_pruning,-0.008541064580121493,1.0
17,2024-12-03,3,3,1292.8089707987097,1321.1716791794308,0.018864653453238685,0.02193882392632096,0.018864653453238685,0.2648668124238558,false,m13_joint_composite,P2_hard_pruning,-0.011626200737222092,1.0
18,2024-12-07,8,12,1321.1716791794308,1392.544018644469,0.04726822976843471,0.054022002280102524,0.04726822976843471,0.2624712999433586,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
19,2024-12-14,9,18,1392.544018644469,1516.9539561159102,0.08568066347839808,0.08934003938528609,0.08568066347839808,0.2894240087237113,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
20,2024-12-17,3,5,1516.9539561159102,1514.8071543948104,0.03446952330059655,-0.001415205591735148,0.03446952330059655,0.3142029109488178,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
21,2024-12-21,9,18,1514.8071543948104,1524.6497158832385,0.07428200059944992,0.00649756733711784,0.07428200059944992,0.26743429221028964,false,m13_joint_composite,P2_hard_pruning,-0.0014152055917350248,1.0
22,2024-12-28,8,22,1524.6497158832385,1653.1974064446601,0.1153269256631673,0.08431293379866812,0.11532692566316731,0.2790014926474749,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
23,2025-01-04,8,13,1653.1974064446601,1639.031789210772,0.05751912012994159,-0.008568618108561077,0.05751912012994158,0.2775530266538163,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
24,2025-01-08,1,2,1639.031789210772,1643.9678824758303,0.011725903089659429,0.0030115909267598127,0.011725903089659429,0.5238859403296409,false,m13_joint_composite,P2_hard_pruning,-0.008568618108561132,1.0
25,2025-01-11,5,11,1643.9678824758303,1583.0066308582516,0.05151730447429664,-0.03708177773264684,0.05151730447429663,0.2691215036512481,false,m13_joint_composite,P2_hard_pruning,-0.005582832354351863,1.0
26,2025-01-14,1,2,1583.0066308582516,1559.642526038294,0.014759322143388874,-0.014759322143388874,0.014759322143388874,0.25905806505987455,false,m13_joint_composite,P2_hard_pruning,-0.042457588738515906,1.0
27,2025-01-17,1,2,1559.642526038294,1599.9334907013626,0.009413589756167792,0.025833461187682122,0.009413589756167792,0.2611000428775333,false,m13_joint_composite,P2_hard_pruning,-0.056590265652281535,0.75
28,2025-01-18,3,6,1599.9334907013626,1528.7049933441938,0.044519661455392406,-0.044519661455392406,0.044519661455392406,0.26216071234944244,false,m13_joint_composite,P2_hard_pruning,-0.03221872689592831,1.0
29,2025-01-21,1,2,1528.7049933441938,1571.7374265135763,0.012816220784248633,0.028149599403901177,0.012816220784248633,0.2559904368916493,false,m13_joint_composite,P2_hard_pruning,-0.07530402153739024,0.75
30,2025-01-25,8,14,1571.7374265135763,1533.239662161932,0.09386463257194726,-0.024493763208935072,0.09386463257194724,0.2631724066739951,false,m13_joint_composite,P2_hard_pruning,-0.049274200173269334,1.0
31,2025-01-28,1,2,1533.239662161932,1541.2103498454192,0.010581926532783502,0.0051985921576331974,0.010581926532783502,0.305305770826308,false,m13_joint_composite,P2_hard_pruning,-0.07256105279085046,0.75
32,2025-02-01,9,16,1541.2103498454192,1708.3994009316298,0.08547860084430467,0.10847906069601682,0.08547860084430468,0.27002739537381926,false,m13_joint_composite,P2_hard_pruning,-0.06773967595320551,0.75
33,2025-02-04,1,0,1708.3994009316298,1708.3994009316298,0.0,0.0,0.0,1.0,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
34,2025-02-08,8,17,1708.3994009316298,1737.916287235673,0.06761085178967322,0.017277509163224524,0.06761085178967322,0.2606348456855545,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
35,2025-02-11,1,2,1737.916287235673,1741.3765053449172,0.00614869483973296,0.00199101541003914,0.00614869483973296,0.3334939884101082,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
