model,model_run_id,portfolio_run_id,match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035532,2025-10-24,1X2_away,away,6.069759662587292,0.010597088332635249,0.05265019715027523,4.968364469335546,0.26699658394540166,0.164265124585562
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035532,2025-10-24,1X2_draw,draw,4.610666434633524,0.004566729389467798,-0.004566729389467798,-1.0,0.24935937651381795,0.21624852747747522
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035532,2025-10-24,O/U 2.5_under_25,under_25,2.2983688614064524,0.0068898464522276544,-0.0068898464522276544,-1.0,0.493744873760917,0.4333436193320878
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035532,2025-10-24,BTTS_btts_yes,btts_yes,1.8595013077947478,0.002016762549559067,0.0016987418478803383,0.8423112816388528,0.5322594749841568,0.5377785946200476
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035533,2025-10-25,BTTS_btts_no,btts_no,2.29608938547486,0.0018213422529155738,0.002313409914094328,1.2701675977653626,0.4529218994753602,0.4355231143552312
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035534,2025-10-25,1X2_away,away,4.126157629809405,0.013632313152821256,0.0417644245791504,3.0636344772132165,0.36677259082662617,0.24227260497873188
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035534,2025-10-25,1X2_draw,draw,3.496388338697698,0.0014915796001196012,-0.0014915796001196012,-1.0,0.2552859981183836,0.2859107343605707
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035534,2025-10-25,BTTS_btts_yes,btts_yes,1.7950000000000002,0.0003961752556388279,-0.0003961752556388279,-1.0,0.5554516154095335,0.5551425030978934
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035535,2025-10-25,1X2_home,home,4.473455024074132,0.01456119481373183,-0.01456119481373183,-1.0,0.3513676149750307,0.22295447346091277
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035535,2025-10-25,1X2_draw,draw,3.9134498823086705,0.0032057312155465982,-0.0032057312155465982,-1.0,0.2671642249137211,0.25485871531211185
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035535,2025-10-25,O/U 2.5_under_25,under_25,2.3020507571416626,0.013598028917339243,0.01735121737050667,1.2760097419988294,0.5338515713287723,0.43439528728795196
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14297746,2025-10-25,1X2_away,away,3.307449364025992,0.004034757956588212,-0.004034757956588212,-1.0,0.34367566752073414,0.3018526574702128
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14297746,2025-10-25,O/U 2.5_over_25,over_25,2.14,0.004303494058712407,-0.004303494058712407,-1.0,0.5042539972670611,0.46365914786967416
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035536,2025-11-01,1X2_away,away,5.029839971452884,0.010349933980992045,-0.010349933980992045,-1.0,0.2905514475133081,0.1963352710360415
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035536,2025-11-01,1X2_draw,draw,4.300000000000001,0.0048842509467997095,-0.0048842509467997095,-1.0,0.2527572936334658,0.22965930094491097
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035536,2025-11-01,O/U 2.5_under_25,under_25,2.1,0.0005801476457067008,-0.0005801476457067008,-1.0,0.49315250831885477,0.47236180904522607
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035538,2025-11-01,1X2_away,away,2.7992982456140347,0.00894905266018972,0.015779974456359234,1.763312280701754,0.4222194622929028,0.35723238906994237
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035538,2025-11-01,1X2_draw,draw,3.7490601503759393,0.0011622270174304194,-0.0011622270174304194,-1.0,0.25941853840434276,0.26673351717222366
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035538,2025-11-01,O/U 2.5_under_25,under_25,2.078674885359572,0.004840466429782122,-0.004840466429782122,-1.0,0.509518922132777,0.4810757117638523
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035539,2025-11-01,1X2_away,away,2.58,0.0022835175766776497,-0.0022835175766776497,-1.0,0.41271501720697473,0.38376696419441075
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035539,2025-11-01,BTTS_btts_no,btts_no,2.365994236311239,0.004163703760444904,-0.004163703760444904,-1.0,0.45868157920945735,0.4226552984165652
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035540,2025-11-01,O/U 2.5_under_25,under_25,2.636923076923077,0.012095470992251044,0.019403368481600014,1.6041846153846155,0.47484577326659516,0.37922987164527416
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035542,2025-11-01,1X2_away,away,3.1792114695340508,0.0005117838201098153,-0.0005117838201098153,-1.0,0.31868215260013427,0.314543404735062
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035542,2025-11-01,1X2_home,home,2.4638888888888886,0.0018317396255324277,-0.0018317396255324277,-1.0,0.42569934690183986,0.4058624577226607
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035542,2025-11-01,O/U 2.5_over_25,over_25,2.1199999999999997,0.004297390390482046,-0.004297390390482046,-1.0,0.5067797891800555,0.46329113924050636
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035712,2025-11-01,1X2_home,home,2.21585613060534,0.011756790264999002,0.01400867420954141,1.191539007993233,0.5271216710772825,0.45129283719643587
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035712,2025-11-01,1X2_draw,draw,3.8841863077883243,0.001279485152299796,-0.001279485152299796,-1.0,0.23539653201675761,0.25745417978402924
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035713,2025-11-01,1X2_home,home,3.8499999999999996,0.010042244602359167,-0.010042244602359167,-1.0,0.34353943548453003,0.2581197553295797
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035713,2025-11-01,1X2_draw,draw,4.1,0.0032540437444827527,-0.0032540437444827527,-1.0,0.24658172008863352,0.24238074585826386
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035713,2025-11-01,BTTS_btts_no,btts_no,2.44,0.0004274572427541691,0.0006032276609746834,1.4112,0.4173410154381175,0.40920096852300236
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035714,2025-11-01,1X2_home,home,2.1057647463608995,0.012481990635633362,0.013526102305104442,1.0836494514336814,0.544246411689778,0.4735433347177581
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035714,2025-11-01,1X2_draw,draw,4.2,0.0025346766412373107,-0.0025346766412373107,-1.0,0.22841544108010048,0.23742163336257963
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035715,2025-11-01,O/U 2.5_over_25,over_25,2.28,0.005900504780660163,0.007401593196860107,1.2543999999999997,0.48013497835731855,0.43842364532019706
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035715,2025-11-01,BTTS_btts_no,btts_no,2.04,0.0009675230111327815,-0.0009675230111327815,-1.0,0.4775445173279931,0.49
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035541,2025-11-08,1X2_away,away,5.478186478355484,0.012504582325724576,-0.012504582325724576,-1.0,0.300956466398022,0.18254216134318113
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035541,2025-11-08,1X2_draw,draw,4.183342401653278,0.006269747577590416,-0.006269747577590416,-1.0,0.2604877893757918,0.23904330652083244
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035541,2025-11-08,BTTS_btts_no,btts_no,2.18,0.0031568756576761093,0.003650611010536653,1.1564,0.4796456572399977,0.4558018505555321
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035543,2025-11-08,1X2_away,away,2.5447492849011106,0.00013314381567939426,0.00020156033777855457,1.5138542992030883,0.3976619217473402,0.39148979732114353
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035543,2025-11-08,1X2_home,home,2.9210010549436993,8.878099448279203e-5,-8.878099448279203e-5,-1.0,0.34650822499662737,0.3410623149529341
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035543,2025-11-08,BTTS_btts_yes,btts_yes,1.85,0.0011068924219437097,-0.0011068924219437097,-1.0,0.5517490543880803,0.5386533665835411
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035544,2025-11-08,1X2_away,away,6.344368202890546,0.006536340233363482,-0.006536340233363482,-1.0,0.22254070026353706,0.1576201077901487
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035544,2025-11-08,1X2_draw,draw,4.622069178043778,0.0036105280479200997,0.012816030711657283,3.549627794482902,0.23788693795085136,0.21635331741686203
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035544,2025-11-08,BTTS_btts_yes,btts_yes,1.9749999999999999,0.0005053529773330952,0.0004828647698417725,0.9554999999999999,0.5218740337614542,0.5006321112515802
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035545,2025-11-08,1X2_draw,draw,4.0,0.00045295278107979157,-0.00045295278107979157,-1.0,0.25809453910891433,0.24516895381322706
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035546,2025-11-08,1X2_away,away,10.285124840472415,0.013434192160753592,-0.013434192160753592,-1.0,0.2415971826533545,0.09692478284073132
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035546,2025-11-08,1X2_draw,draw,5.7063794153962215,0.00889054808537973,-0.00889054808537973,-1.0,0.24995850258813085,0.17469632127210763
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035546,2025-11-08,O/U 2.5_under_25,under_25,2.32,0.005882668678855904,0.007609820202967997,1.2935999999999999,0.5152445600007343,0.4287289293507439
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035718,2025-11-08,1X2_away,away,3.15,0.0009894250658634516,-0.0009894250658634516,-1.0,0.3321869535821433,0.3143341700204884
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035718,2025-11-08,BTTS_btts_no,btts_no,2.628118872741752,0.0031147930779341754,-0.0031147930779341754,-1.0,0.41025426848179464,0.38050029257495593
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035720,2025-11-08,1X2_away,away,8.541767491334253,0.012830981365294201,-0.012830981365294201,-1.0,0.2566239233818668,0.11707178883228964
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035720,2025-11-08,1X2_draw,draw,6.072636551694836,0.00610895881929245,-0.00610895881929245,-1.0,0.23689020161565097,0.16467311874953328
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035720,2025-11-08,O/U 2.5_under_25,under_25,3.5,0.014112655835103093,0.03457600679600258,2.45,0.4484299479812647,0.28486083215475533
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035735,2025-11-08,1X2_away,away,4.2,0.002120794985950347,-0.002120794985950347,-1.0,0.26217654649143757,0.23743063453495988
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035548,2025-11-15,1X2_home,home,4.744407347116717,0.01063412739941051,-0.01063412739941051,-1.0,0.30910895139474953,0.21077448179227745
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035548,2025-11-15,1X2_draw,draw,3.9847407962919714,0.003698601165322148,0.01081857847160304,2.9250459803661317,0.2553641880212982,0.2509573523403472
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035549,2025-11-15,1X2_home,home,1.8845723085614337,0.0031947817130293077,-0.0031947817130293077,-1.0,0.5542741220767234,0.5269689620583055
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035554,2025-11-15,1X2_away,away,3.409638640004335,0.005799110203703116,-0.005799110203703116,-1.0,0.3485753182364825,0.2920677452017543
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035554,2025-11-15,O/U 2.5_under_25,under_25,1.9740378720502352,8.34542660806494e-5,7.966186343177566e-5,0.9545571146092304,0.5058167394553087,0.5031630513006723
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035555,2025-11-15,1X2_home,home,5.32940507267969,0.015182039958434873,0.06441461679348022,4.242816971226096,0.33155339407725676,0.18720386342592965
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035555,2025-11-15,1X2_draw,draw,3.9349184410932354,0.005349948706411792,-0.005349948706411792,-1.0,0.26152122248409926,0.2535466069508163
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035555,2025-11-15,O/U 2.5_under_25,under_25,2.02,0.001792907028537749,-0.001792907028537749,-1.0,0.5147473492315789,0.48600508905852424
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035721,2025-11-15,1X2_away,away,3.040123343569896,0.009640704336630442,-0.009640704336630442,-1.0,0.4002878563385191,0.32810107333628635
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035721,2025-11-15,1X2_draw,draw,4.104019319062577,0.0032943718167153654,0.010021277887994577,3.0419389326813255,0.24858810141457546,0.2430465488958322
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035722,2025-11-15,1X2_home,home,2.14,0.010470145952480104,0.011697247058110774,1.1172000000000002,0.5369514331389795,0.46321701887875927
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035722,2025-11-15,O/U 2.5_under_25,under_25,2.24,0.0035479798464446207,0.004311505109399504,1.2152000000000003,0.4627385205283684,0.43447212072238994
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035722,2025-11-15,BTTS_btts_no,btts_no,2.34,0.0002674875120321773,0.0003512646008006552,1.3132,0.4586327451872611,0.41448413261974787
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035723,2025-11-15,1X2_away,away,2.4012712792053685,0.0014600358722381575,0.002004988207689351,1.373245853621261,0.41239866461206065,0.4116958750606334
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035723,2025-11-15,1X2_home,home,3.3421479643337824,0.0036285046597897713,-0.0036285046597897713,-1.0,0.3293978766219033,0.29579584479811777
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035723,2025-11-15,O/U 2.5_under_25,under_25,2.002481389578164,0.00037242566227293583,-0.00037242566227293583,-1.0,0.5012879911729781,0.4993804213135068
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035724,2025-11-15,1X2_home,home,4.483350220142587,0.016290702902735474,-0.016290702902735474,-1.0,0.36767844330665633,0.22241802073906036
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035724,2025-11-15,1X2_draw,draw,4.094490217931949,0.006135858282045764,-0.006135858282045764,-1.0,0.2539071865909561,0.24354140055750356
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035724,2025-11-15,BTTS_btts_no,btts_no,2.3294736847968176,0.0009453466959373196,-0.0009453466959373196,-1.0,0.4397396401814978,0.4259038318349092
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035550,2025-11-22,1X2_home,home,3.0527786661197176,0.011306826703322705,-0.011306826703322705,-1.0,0.4241626098489338,0.3258390219665081
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035550,2025-11-22,O/U 2.5_under_25,under_25,2.0615384615384618,0.004373489372067387,0.004549774635987643,1.0403076923076926,0.5079525118302325,0.48507462686567165
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035550,2025-11-22,BTTS_btts_no,btts_no,2.34,0.0009950227316401204,0.001306663851189806,1.3132,0.46745885456546254,0.42647058823529416
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035551,2025-11-22,1X2_away,away,11.243840121855904,0.010585237941446174,-0.010585237941446174,-1.0,0.20300261356241564,0.0889375861949681
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035551,2025-11-22,1X2_draw,draw,5.8467968633650695,0.007689085508172225,-0.007689085508172225,-1.0,0.2307031481523205,0.17103381960570788
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035552,2025-11-22,1X2_away,away,7.246702383980034,0.014501645246478843,-0.014501645246478843,-1.0,0.2841908171146014,0.13773877239869226
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035552,2025-11-22,1X2_draw,draw,5.112552800358478,0.0072577367321291315,-0.0072577367321291315,-1.0,0.2610701974036027,0.1952355172230395
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035552,2025-11-22,O/U 2.5_under_25,under_25,2.4,0.012628256185648315,-0.012628256185648315,-1.0,0.5302659196570337,0.4139194139194139
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035552,2025-11-22,BTTS_btts_yes,btts_yes,1.888447842775882,0.003545763807058337,-0.003545763807058337,-1.0,0.5090094038989355,0.5295354085766394
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035556,2025-11-22,1X2_home,home,2.3066416729701023,0.004680958250072006,-0.004680958250072006,-1.0,0.4715866668889289,0.4317866202882718
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035559,2025-11-22,1X2_home,home,3.0977022985224387,0.0025797751601375433,0.005303368277429784,2.05574825255199,0.34878088619888314,0.32281991735519133
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035726,2025-11-22,1X2_home,home,2.169365089660638,0.010504294852086453,0.012037688577701216,1.1459777878674253,0.5228588447809476,0.46096436453507866
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035726,2025-11-22,1X2_draw,draw,4.081949824036212,0.0012133198290115138,-0.0012133198290115138,-1.0,0.23632593361195997,0.24498096329150973
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035726,2025-11-22,O/U 2.5_under_25,under_25,2.33,0.00491844296912743,0.006410698565960693,1.3034000000000001,0.45986859306906125,0.42751842751842756
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035727,2025-11-22,1X2_away,away,3.5260701869312414,0.014199097422671354,0.035150558347127485,2.4755487831926164,0.4088879527133372,0.2836018419900783
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035727,2025-11-22,1X2_draw,draw,3.450730732086562,0.0016991571533651521,-0.0016991571533651521,-1.0,0.2565252461452554,0.2897936923045072
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035728,2025-11-22,1X2_home,home,4.948519196008116,0.011266032884001877,-0.011266032884001877,-1.0,0.30160892632708636,0.20208065491726954
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035728,2025-11-22,1X2_draw,draw,4.483750816708046,0.006759308567741128,0.023076791808384848,3.414075800373885,0.25623056786369125,0.22302755904133773
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035728,2025-11-22,BTTS_btts_no,btts_no,2.24,0.0032835713463677265,-0.0032835713463677265,-1.0,0.4654226545891196,0.4455445544554455
m12_hybrid_production_wealth_player_rapm,c8963b56-f1cb-4560-89ad-0f86de0e9fd5,bbe099d9-ba55-48b7-9065-ba7746cf21c7,14035729,2025-11-22,O/U 2.5_under_25,under_25,3.3232891361185914,0.0186987801208221,0.04257381925910875,2.2768233533962197,0.46873114959390727,0.29926384267685946
