match_id,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
14035611,1.6218893321931096,1.0973157376956735,0.00012602006059642606,9,true,true,
14035612,1.2315429254208048,1.5103306440265516,0.001315368791136862,5,true,true,
14035613,1.4916220333673842,1.3502288799580446,8.421112020930156e-5,7,true,true,
14035614,0.708082000224688,1.9823363450800542,0.00035348802935242213,26,true,true,
14035615,1.8506340181694447,1.0609292757676914,0.00023876334423162166,5,true,true,
14035616,1.4962059023859704,0.9862301621292731,0.0007633482403683882,9,true,true,
14035617,1.7234572103215007,0.9494846531428157,0.0007449860756620429,7,true,true,
14035618,1.481959859334911,1.2591842937194682,0.0006151787440692757,24,true,true,
14035619,1.4829692693845753,1.201090340811458,0.0004660609640591631,5,true,true,
14035620,2.471198943146889,0.7066946700900262,0.00017935694407171583,7,true,true,
14035621,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
14035622,1.2570523074305953,1.5559249780642812,0.00014838683330996882,5,true,true,
14035623,1.2930199094429922,1.5340496209134136,0.0008854563756339945,5,true,true,
14035624,2.339242906046712,0.7193332171250091,0.0002857658279678099,5,true,true,
14035625,1.502352771189237,1.024727261471141,3.993063072093811e-9,3,true,true,
14035626,1.1014955839508875,1.2434037926181662,0.001513529675716339,5,true,true,
14035627,1.2733088032197195,1.0340970024715712,6.04642052964363e-10,3,true,true,
14035628,0.8963067356300902,1.8846216812755554,5.529492588202434e-5,7,true,true,
14035629,1.9185189410134227,0.9135671659882507,0.00030357718665636113,7,true,true,
14035630,1.8338290221139464,1.1698221606432893,0.0014760045383849453,33,true,true,
14035631,1.8019255506176544,0.7757268815572387,0.000296830307852263,9,true,true,
14035632,1.712180586042373,1.2647204298131438,0.0003511760321923839,9,true,true,
14035633,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
14035634,0.9560922868859495,1.7892867564981554,0.0004176026157201543,5,true,true,
14035635,0.9586573216896841,1.602576325876795,0.0013488955127463102,9,true,true,
14035636,1.4651320030424255,1.518271489649886,0.0010615091571480623,7,true,true,
14035637,2.128965308909876,0.8707820574183528,0.0008789191180696123,15,true,true,
14035638,1.6139978198253784,1.0528951990586055,0.0001980847216014967,9,true,true,
14035640,1.2406092509344184,1.2875386544450627,3.05458912278549e-9,3,true,true,
14035641,0.9956200299503359,1.4324203387989056,0.0009571404485797445,9,true,true,
14035642,1.576349769159452,1.259524347783491,1.3466021372653255e-9,3,true,true,
14035643,1.285434478336965,1.361640924680999,0.0014065985817455597,5,true,true,
14035644,1.8682746395471883,1.1271531133375725,0.0006655729057768015,7,true,true,
14035645,1.6505739458524484,1.3404619424601503,0.000134463100103607,11,true,true,
14035646,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
14035647,0.9956203534604641,1.549582252880279,0.0004803475478343973,22,true,true,
14035648,2.6000677360740503,0.5963185612103999,9.727556172050646e-6,5,true,true,
14035650,1.543344727185348,1.5047025693296217,0.0008479407029820318,9,true,true,
14035651,1.892870949464453,1.0175648070309962,2.3145718647733813e-5,4,true,true,
14035652,0.8634942124058103,2.08505964313596,0.0008016981054924881,7,true,true,
14035653,1.2640076031202148,1.3784468969715307,0.001990850747412833,9,true,true,
14035654,2.1910603223832523,1.2412343474596383,0.00029004318705349013,11,true,true,
14035655,1.9474530902770522,0.9983017906966667,9.234510366796898e-5,5,true,true,
14035656,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
14035662,1.6102983384530987,1.428917149113895,2.5588269612748552e-6,5,true,true,
14035663,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
14035664,1.4258529093486003,1.4606431563373483,0.001078934789274073,7,true,true,
14035665,1.5203696377142635,0.7755294986081243,0.0008780020865501072,28,true,true,
14035666,1.4278451739154445,1.4139095012985885,0.0001136107913356217,9,true,true,
14035667,1.3952762596635573,1.010321651262601,0.000981471379426468,9,true,true,
14035668,1.3411893461851503,2.1312767899676444,4.3288507050862334e-7,5,true,true,
14035669,1.5533856631537992,1.4916113111418408,0.0004078533443724151,5,true,true,
14035670,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
14035671,1.3576680471919804,1.2263137063581857,0.00022304185677808993,5,true,true,
14035672,1.7462123445882627,1.0042486663753893,0.00013481578844429877,5,true,true,
14035673,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
14035674,1.5635919885592278,0.93680153136731,0.0008327773579443767,7,true,true,
14035675,1.626316249764014,1.4925036595946135,0.0002213760049066836,9,true,true,
14035676,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
14035677,1.5474660031085479,1.4085991978490302,8.80629649658552e-5,7,true,true,
14035678,1.848956569913537,1.27201949612474,0.00018813580312729804,7,true,true,
14035679,1.092070612530593,1.4697118702427097,7.9752633368478e-6,5,true,true,
14035680,1.5303413716189604,1.4508096093845453,0.001192277244393158,11,true,true,
14035681,1.2071563964120013,2.1061192905502324,0.0002105016142203234,11,true,true,
14035682,1.6516157448923332,1.3651010536479633,0.00016126205019683805,5,true,true,
14035683,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
14035684,2.0838069708702567,1.1009086815370266,0.00021677578700777554,9,true,true,
14035685,1.6405696006787533,1.0181204798668757,0.0006309713378385816,21,true,true,
14035686,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
14035687,1.4708215927943842,2.1585508248709897,0.00033292871856629454,9,true,true,
14035688,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
