match_id,market_name,market_line,selection,odds_pit,fair_pit,staleness_minutes,odds_close_final,fair_close,log_price_drift,fair_drift
12476769,OverUnder,2.5,over_25,1.85,0.5409429280397022,7.317450000000001,1.805,0.5526192191201683,-0.024625047305389294,0.011676291080466084
12476769,OverUnder,2.5,under_25,2.18,0.45905707196029777,7.317450000000001,2.2295944151875196,0.4473807808798315,0.022494815531950662,-0.01167629108046625
12476771,1X2,0.0,away,3.9,0.2538792297625725,7.337366666666668,4.177138313699162,0.2390904843602142,0.06864984499835301,-0.014788745402358278
12476771,1X2,0.0,draw,4.2,0.23574499906524585,10.309466666666665,4.070826896500415,0.24533443648034012,-0.031238377797458385,0.00958943741509427
12476771,1X2,0.0,home,1.94,0.5103757711721818,10.309466666666665,1.9370874641384301,0.5155750791594457,-0.0015024352359263075,0.005199307987263868
12476772,1X2,0.0,away,5.0,0.20613919026197408,34.700633333333336,4.6620875405755635,0.21499588979439566,-0.06997459452459366,0.008856699532421575
12476772,1X2,0.0,draw,4.1,0.2513892564170416,39.39141666666667,3.8330412828293197,0.26149722508220674,-0.06732841699955454,0.010107968665165168
12476772,1X2,0.0,home,1.9,0.5424715533209843,6.834833333333332,1.9146446542897833,0.5235068851233977,0.007678160124384878,-0.018964668197586576
12476773,1X2,0.0,away,3.2,0.31090174966352624,19.934866666666665,3.4828869102211906,0.2854779694253382,0.08471071197875478,-0.025423780238188032
12476773,1X2,0.0,draw,4.2,0.23687752355316283,19.934866666666665,3.8318568238366297,0.2594792886526772,-0.0917350291781521,0.022601765099514393
12476773,1X2,0.0,home,2.2,0.4522207267833108,35.380433333333336,2.185041955989494,0.4550427419219846,-0.006822330175214189,0.00282201513867375
12476774,1X2,0.0,away,3.05,0.31851240908750095,0.17011666666666514,3.1748953229872967,0.30861239254074496,0.04013307204398158,-0.009900016546755985
12476774,1X2,0.0,draw,3.6,0.26985079103246606,13.544333333333334,3.5,0.2799462976267231,-0.028170876966696335,0.010095506594257009
12476774,1X2,0.0,home,2.36,0.41163679988003304,10.863566666666664,2.381413869434601,0.4114413098325321,0.009032755048066941,-0.000195490047500968
12476775,1X2,0.0,away,3.8,0.25828532700779394,34.416183333333336,4.1,0.2463530741323929,0.07598590697792205,-0.011932252875401034
12476775,1X2,0.0,draw,3.7,0.2652660115215181,30.37448333333333,3.8014412982922954,0.2657012234797759,0.027047464194550654,0.00043521195825785286
12476775,1X2,0.0,home,2.06,0.4764486614706879,3.616299999999999,2.0700000000000003,0.4879457023878312,0.004842624475788212,0.01149704091714332
12476775,OverUnder,3.5,over_35,2.96,0.33780760626398204,41.42443333333334,3.110159189710438,0.31946370780412675,0.049484642947264665,-0.01834389845985529
12476775,OverUnder,3.5,under_35,1.51,0.6621923937360178,41.42443333333334,1.46,0.6805362921958732,-0.03367321510658795,0.0183438984598554
12476776,1X2,0.0,away,2.96,0.336179295624333,11.82756666666667,3.2228629765605676,0.30919642483400783,0.08508081933995053,-0.026982870790325186
12476776,1X2,0.0,draw,3.7,0.26894343649946634,9.673033333333336,3.5268513267711454,0.2825459929422985,-0.04792732217070261,0.013602556442832148
12476776,1X2,0.0,home,2.52,0.39487726787620064,36.86768333333333,2.4408553655138534,0.4082575822236938,-0.03191036401306921,0.01338031434749315
12476776,OverUnder,2.5,over_25,1.98,0.5074626865671642,11.183033333333334,1.9,0.5214105793450882,-0.041242958534049134,0.013947892777923965
12476776,OverUnder,2.5,under_25,2.04,0.4925373134328358,11.82756666666667,2.07,0.4785894206549119,0.014598799421152631,-0.01394789277792391
12476777,1X2,0.0,away,3.0,0.3319618882633175,6.092600000000001,3.125,0.3175819805488268,0.0408219945202552,-0.014379907714490714
12476777,1X2,0.0,draw,3.65,0.2728453876136856,23.855333333333334,3.6,0.2756788025597455,-0.01379332213233576,0.0028334149460598756
12476777,1X2,0.0,home,2.52,0.395192724122997,39.5055,2.44,0.4067392168914278,-0.032260862218221435,0.011546492768430783
12476777,OverUnder,2.5,over_25,2.02,0.48730964467005067,7.726300000000002,2.06,0.48435544430538174,0.019608471388376337,-0.002954200364668924
12476777,OverUnder,2.5,under_25,1.92,0.5126903553299492,37.69858333333333,1.935,0.5156445556946182,0.007782140442054949,0.0029542003646689796
12476778,1X2,0.0,away,3.2,0.3176610820475465,2.8535000000000004,3.3,0.304459361188763,0.030771658666753472,-0.013201720858783517
12476778,1X2,0.0,draw,4.1,0.24793060062247535,9.561383333333332,3.800960557576887,0.2643321015052638,-0.07573316061126889,0.016401500882788467
12476778,1X2,0.0,home,2.34,0.43440831732997814,0.23908333333333331,2.33,0.4312085373059733,-0.004282661792000736,-0.003199780024004839
12476780,1X2,0.0,away,3.25,0.3064846039029244,8.54161666666667,3.15,0.31976627578848943,-0.031252543504104426,0.013281671885565005
12476780,1X2,0.0,draw,3.15,0.3162142738680966,3.2735999999999983,3.2,0.3147699277292943,0.01574835696813933,-0.0014443461388022882
12476780,1X2,0.0,home,2.64,0.3773011222289789,8.54161666666667,2.7561246241876542,0.36546379648221633,0.04304665419711856,-0.01183732574676255
12476780,OverUnder,2.5,over_25,2.46,0.4014598540145985,36.93481666666667,2.433814893360946,0.4098147088805518,-0.01070140865672007,0.008354854865953332
12476780,OverUnder,2.5,under_25,1.65,0.5985401459854014,36.93481666666667,1.69,0.5901852911194482,0.023953241022492796,-0.00835485486595322
12476781,1X2,0.0,away,2.7,0.369277500542417,8.166350000000001,2.8127750598551127,0.3580818055281697,0.04091978879783443,-0.011195695014247276
