model,spec,method,w_base,sigma,w_max,identity_spec,head_logloss,head_market_logloss,head_delta_logloss,head_ece,head_market_ece,head_mce,head_brier,head_rps,head_market_rps,head_n_obs,wide_logloss,wide_market_logloss,wide_ece,wide_market_ece,wide_brier,wide_market_brier,wide_n_obs,crps_all,crps_home,crps_away,lpd_all,lpd_all_market,lpd_small,lpd_small_market,n_small,lpd_large,lpd_large_market,n_large,n_shifted,w_median,w_p10,w_p90,var_retention_median,price,rates
m05_joint_production_wealth,std_w0.70_s0.50,standard_gaussian,0.7,0.5,1.0,false,0.6334662469693008,0.633061118131463,0.00040512883783772047,0.01695389481369355,0.018347074313313467,0.10511819825074364,0.2213216281652495,0.22352767621172112,0.21091067161472066,2148,0.6330418773465724,0.6313810201519001,0.01355375167969487,0.019667429027437587,0.22104233487223143,0.22020097994061438,2442,0.6263826664457579,0.636715199561242,0.6160501333302739,-0.6330418773465722,-0.6313810201518996,-0.6397113432420302,-0.6402389761854332,851,-0.6558442538728669,-0.6510763235992629,859,580,0.9926711476776579,0.956176418959709,0.9997926954752603,0.9853960080312324,t25,t25
m05_joint_production_wealth,std_w0.70_s0.75,standard_gaussian,0.7,0.75,1.0,false,0.6336361176165567,0.633061118131463,0.0005749994850936524,0.01780055546269739,0.018347074313313467,0.13579702291025686,0.22139159346694287,0.22377923257300703,0.21091067161472066,2148,0.6332347941897025,0.6313810201519001,0.013847285451229659,0.019667429027437587,0.22112329682544363,0.22020097994061438,2442,0.6267089630487102,0.6372219881888329,0.6161959379085875,-0.6332347941897026,-0.6313810201518996,-0.6397475323102101,-0.6402389761854332,851,-0.6564498533652928,-0.6510763235992629,859,580,0.9967203438708833,0.9796663943621581,0.9999078469606094,0.9934514440078219,t25,t25
m05_joint_production_wealth,std_w0.70_s1.00,standard_gaussian,0.7,1.0,1.0,false,0.6337067975326608,0.633061118131463,0.0006456794011977518,0.017754638194701956,0.018347074313313467,0.12460062483621859,0.22142076001082717,0.22388398810972096,0.21091067161472066,2148,0.6333131750246381,0.6313810201519001,0.014128992007990848,0.019667429027437587,0.2211560738893581,0.22020097994061438,2442,0.6268463034724858,0.6374279225676414,0.6162646843773305,-0.633313175024639,-0.6313810201518996,-0.6397629600469188,-0.6402389761854332,851,-0.6567058185995246,-0.6510763235992629,859,580,0.9981507584117246,0.9883870145443711,0.9999481604310253,0.9963049365567895,t25,t25
m05_joint_production_wealth,std_w0.85_s0.15,standard_gaussian,0.85,0.15,1.0,false,0.6328855288464464,0.633061118131463,-0.00017558928501659743,0.017077808871535215,0.018347074313313467,0.10026449391199699,0.22105684542965723,0.2230062009834609,0.21091067161472066,2148,0.6324260187426146,0.6313810201519001,0.013227134145533816,0.019667429027437587,0.22076324135609038,0.22020097994061438,2442,0.6257218511028924,0.635760381973154,0.6156833202326308,-0.6324260187426147,-0.6313810201518996,-0.6396968504033265,-0.6402389761854332,851,-0.6543184771769489,-0.6510763235992629,859,580,0.9639575652751122,0.8759468259125244,0.9988523239426549,0.9292141988731042,t25,t25
m05_joint_production_wealth,std_w0.85_s0.25,standard_gaussian,0.85,0.25,1.0,false,0.6332934015029034,0.633061118131463,0.00023228337144032274,0.01703241472520535,0.018347074313313467,0.11626240277757882,0.22124337272994302,0.22336302937654776,0.21091067161472066,2148,0.6328493544382993,0.6313810201519001,0.013146904973213585,0.019667429027437587,0.2209558200471552,0.22020097994061438,2442,0.6261825103126706,0.6364023257185141,0.6159626949068268,-0.6328493544383015,-0.6313810201518996,-0.639702965951467,-0.6402389761854332,851,-0.6553871549330154,-0.6510763235992629,859,580,0.9858707275202442,0.9297562265806348,0.9995858205883256,0.9719410934487706,t25,t25
m05_joint_production_wealth,std_w0.85_s0.35,standard_gaussian,0.85,0.35,1.0,false,0.633489588798906,0.633061118131463,0.0004284706674430039,0.01705124577959958,0.018347074313313467,0.10578470468366485,0.2213290465893064,0.2235891948876126,0.21091067161472066,2148,0.6330680952712171,0.6313810201519001,0.013612460503840925,0.019667429027437587,0.2210516380035506,0.22020097994061438,2442,0.626467248561932,0.6368424885245723,0.6160920085992915,-0.6330680952712177,-0.6313810201518996,-0.6397236904543452,-0.6402389761854332,851,-0.6559794249465891,-0.6510763235992629,859,580,0.9926166240559702,0.95867461049811,0.9997885408550232,0.9852877629452194,t25,t25
m05_joint_production_wealth,std_w0.85_s0.50,standard_gaussian,0.85,0.5,1.0,false,0.6336280847562048,0.633061118131463,0.0005669666247417604,0.017721194575020468,0.018347074313313467,0.13582141794358793,0.22138773366088776,0.22377396495379784,0.21091067161472066,2148,0.6332247624637498,0.6313810201519001,0.013673869406072325,0.019667429027437587,0.2211186357615867,0.22020097994061438,2442,0.6267038271061212,0.6372099546099865,0.616197699602256,-0.6332247624637516,-0.6313810201518996,-0.6397474715644664,-0.6402389761854332,851,-0.6564367261569042,-0.6510763235992629,859,580,0.9963355738388289,0.9780882094798545,0.9998963477376303,0.992684575846637,t25,t25
m05_joint_production_wealth,std_w0.85_s0.75,standard_gaussian,0.85,0.75,1.0,false,0.6337203793006816,0.633061118131463,0.0006592611692185502,0.018153943615477456,0.018347074313313467,0.12466967297128018,0.22142627240977328,0.2239052967465545,0.21091067161472066,2148,0.6333277504103747,0.6313810201519001,0.014478918910139128,0.019667429027437587,0.22116207586182143,0.22020097994061438,2442,0.6268747316658944,0.6374686238956645,0.6162808394361241,-0.6333277504103746,-0.6313810201518996,-0.6397662058386027,-0.6402389761854332,851,-0.6567587066684764,-0.6510763235992629,859,580,0.9983601719354416,0.9898331971810791,0.9999539234803047,0.9967230329373971,t25,t25
m05_joint_production_wealth,std_w0.85_s1.00,standard_gaussian,0.85,1.0,1.0,false,0.6337573537431853,0.633061118131463,0.0006962356117222734,0.018222865268157855,0.018347074313313467,0.12481559289243238,0.22144165109409034,0.22395892184714797,0.21091067161472066,2148,0.6333683873471747,0.6313810201519001,0.014536779725750197,0.019667429027437587,0.2211791265641688,0.22020097994061438,2442,0.626945112926467,0.637572626079476,0.6163175997734582,-0.6333683873471742,-0.6313810201518996,-0.6397740505485323,-0.6402389761854332,851,-0.6568909793142723,-0.6510763235992629,859,580,0.9990753792058623,0.9941935072721855,0.9999740802155127,0.9981516133450596,t25,t25
m05_joint_production_wealth,std_w1.00_s0.15,standard_gaussian,1.0,0.15,1.0,true,0.633809660720174,0.633061118131463,0.000748542588710932,0.017940470262691816,0.018347074313313467,0.12503165820865836,0.22146339756741482,0.22403520433970808,0.21091067161472066,2148,0.6334251458234493,0.6313810201519001,0.014284294446890174,0.019667429027437587,0.22120289182162403,0.22020097994061438,2442,0.6270457522503458,0.63771835774312,0.6163731467575714,-0.6334251458234498,-0.6313810201518996,-0.6397852742540557,-0.6402389761854332,851,-0.65708074199572,-0.6510763235992629,859,580,1.0,1.0,1.0,1.0,t25,t25
m05_joint_production_wealth,sta_w0.25,static_geometric,0.25,NaN,1.0,false,0.6311243272744631,0.633061118131463,-0.001936790856999937,0.007206879306634735,0.018347074313313467,0.3166024843907863,0.2202947071978139,0.2201540984294626,0.21091067161472066,2148,0.629997727399679,0.6313810201519001,0.008237811538222537,0.019667429027437587,0.21966097845053337,0.22020097994061438,2442,0.6232961707475798,0.6300977170918023,0.6164946244033571,-0.62999772739968,-0.6313810201518996,-0.6400881895454668,-0.6402389761854332,851,-0.6471981251760907,-0.6510763235992629,859,580,0.25,0.25,0.25,0.0625,t25,t25
m05_joint_production_wealth,sta_w0.40,static_geometric,0.4,NaN,1.0,false,0.6307568567876523,0.633061118131463,-0.0023042613438107873,0.0029873383969149106,0.018347074313313467,0.08822976625179924,0.2201272779854074,0.22024354318649028,0.21091067161472066,2148,0.6298675625813447,0.6313810201519001,0.005503800254520247,0.019667429027437587,0.21961656773581367,0.22020097994061438,2442,0.6230203184131478,0.6305518127854537,0.615488824040842,-0.6298675625813432,-0.6313810201518996,-0.6399341318385762,-0.6402389761854332,851,-0.6470169306117105,-0.6510763235992629,859,580,0.4,0.4,0.4,0.16000000000000003,t25,t25
m05_joint_production_wealth,sta_w0.55,static_geometric,0.55,NaN,1.0,false,0.6308523634371708,0.633061118131463,-0.0022087546942922698,0.008179093149600601,0.018347074313313467,0.23412650032877358,0.2201580880030565,0.22066305306675565,0.21091067161472066,2148,0.6301634624670334,0.6313810201519001,0.007970095812794044,0.019667429027437587,0.2197497034721424,0.22020097994061438,2442,0.6232703167029022,0.631573012429073,0.6149676209767314,-0.6301634624670327,-0.6313810201518996,-0.6398298081732661,-0.6402389761854332,851,-0.6479556651798432,-0.6510763235992629,859,580,0.55,0.55,0.55,0.30250000000000005,t25,t25
m05_joint_production_wealth,sta_w0.70,static_geometric,0.7,NaN,1.0,false,0.6313993854541327,0.633061118131463,-0.0016617326773303853,0.013488427612417203,0.018347074313313467,0.2946073103382377,0.2203902233512111,0.221427739411177,0.21091067161472066,2148,0.6308659410507264,0.6313810201519001,0.012114130632125157,0.019667429027437587,0.22005950606112856,0.22020097994061438,2442,0.6240301256581229,0.6331257513554744,0.6149344999607714,-0.6308659410507275,-0.6313810201518996,-0.6397714252049441,-0.6402389761854332,851,-0.6499717974074806,-0.6510763235992629,859,580,0.7,0.7,0.7,0.48999999999999994,t25,t25
m05_joint_production_wealth,sta_w0.85,static_geometric,0.85,NaN,1.0,false,0.6323879116172182,0.633061118131463,-0.0006732065142448507,0.019776588148443765,0.018347074313313467,0.08728245352242359,0.22082527016974182,0.2225492185106689,0.21091067161472066,2148,0.6319579393351227,0.6313810201519001,0.015445853407014896,0.019667429027437587,0.22054455554160315,0.22020097994061438,2442,0.6252898443087879,0.6351814483143053,0.6153982403032703,-0.6319579393351232,-0.6313810201518996,-0.63975677128698,-0.6402389761854332,851,-0.6530255909074275,-0.6510763235992629,859,580,0.85,0.85,0.85,0.7224999999999999,t25,t25
m05_joint_production_wealth,sta_w1.00,static_geometric,1.0,NaN,1.0,true,0.633809660720174,0.633061118131463,0.000748542588710932,0.017940470262691816,0.018347074313313467,0.12503165820865836,0.22146339756741482,0.22403520433970808,0.21091067161472066,2148,0.6334251458234493,0.6313810201519001,0.014284294446890174,0.019667429027437587,0.22120289182162403,0.22020097994061438,2442,0.6270457522503458,0.63771835774312,0.6163731467575714,-0.6334251458234498,-0.6313810201518996,-0.6397852742540557,-0.6402389761854332,851,-0.65708074199572,-0.6510763235992629,859,580,1.0,1.0,1.0,1.0,t25,t25
