model,container,price,trust,family,selection,n_bets,win_rate,mean_odds,p_model,p_market,stake_units,pnl_units,mean_payoff,flat_roi,kelly_roi,capital_share,efficiency,edge,calibration
m12_joint_hybrid_synergy,inv_t25,close,flat_1.0,BTTS_btts_no,btts_no,27,0.2962962962962963,2.427687003172334,0.4375636670647304,0.4149324337460997,79.96641580357792,-26.780285764841732,-0.32679995519721944,-32.67999551972194,-33.489416145175674,1.7265779140930324,-3.707789097454686,0.02263123331863065,-0.1412673707684341
m12_joint_hybrid_synergy,inv_t25,close,flat_1.0,O/U 1.5_over_15,over_15,16,0.75,1.3627936155261406,0.7475333245973121,0.7328736693463515,70.21437503477198,-1.7243672499892342,0.020104615219020183,2.0104615219020183,-2.4558607110513804,1.516018793247681,-0.27190123380563513,0.01465965525096069,0.002466675402687857
m12_joint_hybrid_synergy,inv_t25,close,flat_1.0,O/U 1.5_under_15,under_15,29,0.27586206896551724,5.029521056909278,0.2290741563806153,0.20448808989805628,59.97351684261722,78.22526970619586,0.39268689449269606,39.26868944926961,130.4330208139619,1.2949054746344693,14.440924572277316,0.02458606648255901,0.04678791258490195
m12_joint_hybrid_synergy,inv_t25,close,flat_1.0,O/U 3.5_over_35,over_35,19,0.15789473684210525,3.628864208566496,0.29597325126599994,0.2801519376338522,40.159760702989864,-10.49424680595446,-0.3375235457063712,-33.752354570637124,-26.131248349727265,0.8671009594247834,-2.893127706795119,0.015821313632147727,-0.13807851442389468
m12_joint_hybrid_synergy,inv_t25,close,canonical_P1,1X2_home,home,266,0.37593984962406013,3.290485108415888,0.36561111279930886,0.3358158573645286,1443.5911149434105,111.96169708437552,0.0995157769716328,9.95157769716328,7.7557762669358405,37.28082640963802,0.5322630768328571,0.029795255434780232,0.010328736824751272
m12_joint_hybrid_synergy,inv_t25,close,canonical_P1,1X2_away,away,357,0.2661064425770308,4.417928207334327,0.29778711843979344,0.26576855412515155,1419.5116273453862,27.096775394883373,0.019391201584694574,1.9391201584694575,1.9088801298201954,36.65897221014734,0.13100254265129976,0.032018564314641895,-0.03168067586276263
m12_joint_hybrid_synergy,inv_t25,close,canonical_P1,O/U 2.5_under_25,under_25,100,0.51,2.2943737772658213,0.4719929689997438,0.44161005478495796,523.3440930002631,310.2085558072321,0.16825510410900807,16.825510410900808,59.27430154582372,13.515392330755022,4.0678741923486825,0.03038291421478584,0.03800703100025621
m12_joint_hybrid_synergy,inv_t25,close,canonical_P1,1X2_draw,draw,182,0.24175824175824176,4.3857393544703935,0.24552045950248758,0.2353384208801141,485.76109025790925,114.96482691372954,0.039799472892298265,3.9799472892298264,23.66694846898715,12.544809049459634,1.624214311731897,0.010182038622373463,-0.003762217744245816
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,1X2_away,away,336,0.25595238095238093,4.463653093068483,0.2941780736904879,0.26193880563625627,1530.8058508302788,20.613587714379843,-0.007469550415074662,-0.7469550415074663,1.3465840689855895,33.94320083413119,0.12554251418933382,0.03223926805423161,-0.03822569273810694
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,1X2_home,home,271,0.36900369003690037,3.2553688284754108,0.36537350703236054,0.3369703381948771,1246.3330168597452,214.67720981064164,0.09689543075677297,9.689543075677296,17.224706952844862,27.635465251543035,1.6058655874814038,0.02840316883748345,0.003630183004539822
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,1X2_draw,draw,175,0.25142857142857145,4.379256951506981,0.24550022736605842,0.23554885234482287,518.3940993958969,121.01324306381626,0.07689453162619161,7.689453162619161,23.34386969389453,11.494570011918753,2.17635731758466,0.009951375021235553,0.005928344062513025
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,O/U 2.5_under_25,under_25,103,0.5631067961165048,2.2595538466026013,0.476610140876895,0.4490514682597921,442.2519306657444,242.82675635611344,0.2567687539674758,25.67687539674758,54.90688440649065,9.806237736632449,5.118988463814754,0.02755867261710293,0.08649665523960981
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,O/U 3.5_under_35,under_35,48,0.5625,1.586959195557941,0.6808210281356838,0.633369305785113,419.67179483227005,-116.0444792096657,-0.14204269683543813,-14.204269683543814,-27.651245720729246,9.30555890460298,-2.577935524562155,0.047451722350570824,-0.11832102813568379
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,BTTS_btts_yes,btts_yes,17,0.4117647058823529,1.8609423464960804,0.5552107774964345,0.547868067661325,114.91352140932861,-83.10560749533707,-0.3083941005244016,-30.839410052440158,-72.32012949921715,2.54802575626328,-6.7424315294844686,0.00734270983510954,-0.14344607161408163
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,BTTS_btts_no,btts_no,28,0.32142857142857145,2.448700596504545,0.43267435956271993,0.41170286514669213,70.36373579393613,-5.797225173903393,-0.22059822370567336,-22.059822370567336,-8.238938863167911,1.5602046557360063,-0.7681192158418296,0.020971494416027803,-0.11124578813414848
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,O/U 2.5_over_25,over_25,31,0.41935483870967744,2.1118890660599465,0.4931898893968775,0.47373280565717546,65.68050808580628,0.3977420241138958,-0.10765654558018338,-10.765654558018339,0.6055708698146457,1.4563614815262915,0.05645758869969667,0.019457083739702064,-0.07383505068720009
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,O/U 1.5_under_15,under_15,21,0.23809523809523808,5.064724903692219,0.22506607541956053,0.2009062692209526,47.118614832766,58.25768930762077,0.19896955503512878,19.896955503512878,123.64049646703266,1.0447808292783762,11.527047690220993,0.02415980619860794,0.013029162675677552
m12_joint_hybrid_synergy,inv_t25,t25,flat_1.0,O/U 1.5_over_15,over_15,9,1.0,1.3647622529975472,0.7476802284353261,0.7334862464414937,36.65336669497576,14.165844742167897,0.3574670079375961,35.746700793759615,38.64814072893793,0.8127304885200332,3.6031799778450995,0.014193981993832372,0.2523197715646739
